index	territory	category_id	Position	playlist_uri	playlist_name_x	listeners	country_owner	count_appearance	mean_listeners_cat_terr	same_as_country	local	popular	score
953	TW	gaming	23	spotify:user:spotify:playlist:37i9dQZF1DXdgz8ZB7c2CP	Creamy	43789.0	US	71	65033.42105263158	0	0	0	0
957	TW	gaming	23	spotify:user:spotify:playlist:37i9dQZF1DXdgz8ZB7c2CP	Creamy	43789.0	US	71	65033.42105263158	0	0	0	0
4784	TW	funk	3	spotify:user:spotify:playlist:37i9dQZF1DX23YPJntYMnh	Funk Rock	24053.0	US	108	15411.055555555555	0	0	1	1
9327	TW	funk	11	spotify:user:spotify:playlist:37i9dQZF1DX6drTZKzZwSo	Funky Jams	52628.0	US	58	15411.055555555555	0	0	1	1
13798	TW	funk	8	spotify:user:spotify:playlist:37i9dQZF1DX2GKumqRIZ7g	Disco Fever	15657.0	US	102	15411.055555555555	0	0	1	1
26278	TW	funk	14	spotify:user:spotify:playlist:37i9dQZF1DXaJN8jVBUEiZ	Boogie Nights	16628.0	DE	114	15411.055555555555	0	0	1	1
26996	TW	funk	12	spotify:user:spotify:playlist:37i9dQZF1DX1MUPbVKMgJE	Disco Forever	67760.0	US	57	15411.055555555555	0	0	1	1
40531	TW	funk	5	spotify:user:spotify:playlist:37i9dQZF1DX70TzPK5buVf	Funk Outta Here	43178.0	US	167	15411.055555555555	0	0	1	1
7940	TW	funk	18	spotify:user:spotify:playlist:37i9dQZF1DWT6pI50XnTRh	AfroBoogie	1196.0	US	58	15411.055555555555	0	0	0	0
8308	TW	funk	9	spotify:user:spotify:playlist:37i9dQZF1DX0N8QTiMHLoT	Bottoms Up	1502.0	US	57	15411.055555555555	0	0	0	0
14873	TW	funk	16	spotify:user:spotify:playlist:37i9dQZF1DWUS3jbm4YExP	Global Funk	4898.0	GB	60	15411.055555555555	0	0	0	0
25833	TW	funk	1	spotify:user:spotify:playlist:37i9dQZF1DX4WgZiuR77Ef	All Funked Up	4109.0	AR	57	15411.055555555555	0	0	0	0
25288	TW	focus	28	spotify:user:spotify:playlist:37i9dQZF1DX8pBG3QYN1hT	專心聽音	1053.0	TW	2	43494.24137931035	1	1	0	2
25290	TW	focus	23	spotify:user:spotify:playlist:37i9dQZF1DX2RL01beRVGE	專注研究	705.0	TW	2	43494.24137931035	1	1	0	2
43415	TW	focus	29	spotify:user:spotify:playlist:37i9dQZF1DWWbVad10OLvd	深夜專注樂	361.0	TW	2	43494.24137931035	1	1	0	2
59245	TW	focus	13	spotify:user:spotify:playlist:37i9dQZF1DWYtDSKIiDhua	專注 獨立民謠	1199.0	TW	4	43494.24137931035	1	1	0	2
8431	TW	focus	6	spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7	Brain Food	103075.0	US	113	43494.24137931035	0	0	1	1
8892	TW	focus	7	spotify:user:spotify:playlist:37i9dQZF1DWZeKCadgRdKQ	Deep Focus	68308.0	US	58	43494.24137931035	0	0	1	1
23208	TW	focus	9	spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ	Mellow Beats	102757.0	US	111	43494.24137931035	0	0	1	1
25296	TW	focus	1	spotify:user:spotify:playlist:37i9dQZF1DX2hAeSuWnj4k	念書時刻			2	43494.24137931035	0	1	0	1
25514	TW	focus	8	spotify:user:spotify:playlist:37i9dQZF1DXaImRpG7HXqp	Acoustic Calm	67845.0	US	40	43494.24137931035	0	0	1	1
35926	TW	focus	2	spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO	Peaceful Piano	460661.0	US	116	43494.24137931035	0	0	1	1
16787	TW	edm_dance	14	spotify:user:spotify:playlist:37i9dQZF1DX1qioQ8EGhi8	Pride Mixes	1933.0	TW	13	46670.3	1	1	0	2
43456	TW	edm_dance	2	spotify:user:spotify:playlist:37i9dQZF1DX4dvQTO6iy9m	電音新浪潮	6724.0	TW	2	46670.3	1	1	0	2
57335	TW	edm_dance	5	spotify:user:spotify:playlist:37i9dQZF1DWUVtE4OKgo8W	DJ 100 百大特選	9869.0	TW	3	46670.3	1	1	0	2
64850	TW	edm_dance	24	spotify:user:spotify:playlist:37i9dQZF1DWYtg7TV07mgz	Massive Dance Classics	212938.0	GB	7	46670.3	0	1	1	2
244	TW	edm_dance	3	spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n	mint	308749.0	US	93	46670.3	0	0	1	1
4465	TW	edm_dance	9	spotify:user:spotify:playlist:37i9dQZF1DXcZDD7cfEKhW	Dance Pop	116459.0	US	55	46670.3	0	0	1	1
5269	TW	edm_dance	10	spotify:user:spotify:playlist:37i9dQZF1DXa8NOEUWPn9W	Housewerk	96980.0	US	58	46670.3	0	0	1	1
12977	TW	edm_dance	36	spotify:user:spotify:playlist:37i9dQZF1DX0hvSv9Rf41p	Bass Arcade	59705.0	US	174	46670.3	0	0	1	1
13686	TW	edm_dance	7	spotify:user:spotify:playlist:37i9dQZF1DXaXB8fQg7xif	Dance Party	207776.0	US	112	46670.3	0	0	1	1
13898	TW	edm_dance	4	spotify:user:spotify:playlist:37i9dQZF1DWW668oFRU96k	Electro Mix	13478.0	ID	5	46670.3	0	1	0	1
20723	TW	dinner	1	spotify:user:spotify:playlist:37i9dQZF1DXatMjChPKgBk	Dinner Music	48847.0	NL	110	12224.125	0	0	1	1
20725	TW	dinner	1	spotify:user:spotify:playlist:37i9dQZF1DXatMjChPKgBk	Dinner Music	48847.0	NL	110	12224.125	0	0	1	1
22291	TW	dinner	3	spotify:user:spotify:playlist:37i9dQZF1DWTALrdBtcXjw	Jazzy Dinner	30948.0	US	116	12224.125	0	0	1	1
22295	TW	dinner	3	spotify:user:spotify:playlist:37i9dQZF1DWTALrdBtcXjw	Jazzy Dinner	30948.0	US	116	12224.125	0	0	1	1
45289	TW	dinner	2	spotify:user:spotify:playlist:37i9dQZF1DXbm6HfkbMtFZ	Feel Good Dinner	69934.0	US	112	12224.125	0	0	1	1
45300	TW	dinner	2	spotify:user:spotify:playlist:37i9dQZF1DXbm6HfkbMtFZ	Feel Good Dinner	69934.0	US	112	12224.125	0	0	1	1
9200	TW	dinner	12	spotify:user:spotify:playlist:37i9dQZF1DXdaMkR2m2cl5	Folk Feast	2300.0	US	116	12224.125	0	0	0	0
9202	TW	dinner	12	spotify:user:spotify:playlist:37i9dQZF1DXdaMkR2m2cl5	Folk Feast	2300.0	US	116	12224.125	0	0	0	0
10979	TW	dinner	15	spotify:user:spotify:playlist:37i9dQZF1DX44AF5xq04Oh	Reggae BBQ	1807.0	US	118	12224.125	0	0	0	0
10982	TW	dinner	15	spotify:user:spotify:playlist:37i9dQZF1DX44AF5xq04Oh	Reggae BBQ	1807.0	US	118	12224.125	0	0	0	0
3150	TW	desi	6	spotify:user:spotify:playlist:37i9dQZF1DWUxHPh2rEiHr	Global X	149537.0	US	132	7137.875	0	0	1	1
4602	TW	desi	1	spotify:user:spotify:playlist:37i9dQZF1DX3VNFqEPdDGw	Desi Hits	8257.0	US	20	7137.875	0	0	1	1
10467	TW	desi	54	spotify:user:spotify:playlist:37i9dQZF1DWTZ3p56HpBDG	No Borders	7227.0	US	20	7137.875	0	0	1	1
38948	TW	desi	9	spotify:user:spotify:playlist:37i9dQZF1DWTwzVdyRpXm1	Bollywood Party	14360.0	US	20	7137.875	0	0	1	1
4136	TW	desi	15	spotify:user:spotify:playlist:37i9dQZF1DWU2tlzlUMZTA	Bollyhood			20	7137.875	0	0	0	0
5033	TW	desi	4	spotify:user:spotify:playlist:37i9dQZF1DXdcRZAcc2QFU	Gold Spot	1177.0	US	20	7137.875	0	0	0	0
5368	TW	desi	45	spotify:user:spotify:playlist:37i9dQZF1DX2E5psOxzjXz	Indie-Pak			20	7137.875	0	0	0	0
6821	TW	desi	62	spotify:user:spotify:playlist:37i9dQZF1DX6k96hh8mCp4	Same Same	320.0	US	20	7137.875	0	0	0	0
7621	TW	desi	46	spotify:user:spotify:playlist:37i9dQZF1DX8RXxAW8DgJV	Top Tamil			20	7137.875	0	0	0	0
8943	TW	desi	57	spotify:user:spotify:playlist:37i9dQZF1DXaG4uAlLVoiJ	Diasporap!			20	7137.875	0	0	0	0
59254	TW	decades	4	spotify:user:spotify:playlist:37i9dQZF1DX1sUunABTZ4W	80年代華語經典	2809.0	TW	4	179235.34	1	1	0	2
59258	TW	decades	3	spotify:user:spotify:playlist:37i9dQZF1DX7zXqDWRZPD1	90年代華語精選	7877.0	TW	4	179235.34	1	1	0	2
63577	TW	decades	1	spotify:user:spotify:playlist:37i9dQZF1DWVUmQhB7PvFH	2000年代華語金曲	34635.0	TW	4	179235.34	1	1	0	2
68495	TW	decades	2	spotify:user:spotify:playlist:37i9dQZF1DXe3opFF4aPDr	2010年代華語最流行	19806.0	TW	1	179235.34	1	1	0	2
12263	TW	decades	6	spotify:user:spotify:playlist:37i9dQZF1DX4o1oenSJRJd	All Out 00s	1913256.0	US	56	179235.34	0	0	1	1
12305	TW	decades	5	spotify:user:spotify:playlist:37i9dQZF1DX5Ejj0EkURtP	All Out 10s	1392616.0	US	57	179235.34	0	0	1	1
12424	TW	decades	18	spotify:user:spotify:playlist:37i9dQZF1DXaKIA8E7WcJj	All Out 60s	180386.0	US	57	179235.34	0	0	1	1
12496	TW	decades	14	spotify:user:spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz	All Out 70s	464712.0	US	56	179235.34	0	0	1	1
12550	TW	decades	8	spotify:user:spotify:playlist:37i9dQZF1DX4UtSsGT1Sbe	All Out 80s	856348.0	US	56	179235.34	0	0	1	1
12606	TW	decades	9	spotify:user:spotify:playlist:37i9dQZF1DXbTxeAdrVG2l	All Out 90s	1214581.0	US	56	179235.34	0	0	1	1
16568	TW	comedy	9	spotify:user:spotify:playlist:37i9dQZF1DXdWZwKY7xcB3	Music Jokes			7	4552.25	0	1	0	1
18922	TW	comedy	7	spotify:user:spotify:playlist:37i9dQZF1DX4b3CsyjLN6p	20 Questions			7	4552.25	0	1	0	1
21872	TW	comedy	19	spotify:user:spotify:playlist:37i9dQZF1DWWLjhuT1Auom	Have A Laugh	5553.0	US	48	4552.25	0	0	1	1
26919	TW	comedy	10	spotify:user:spotify:playlist:23aBoyL0oNVuFc9B0SHBAW	Dating Issues			5	4552.25	0	1	0	1
31065	TW	comedy	15	spotify:user:spotify:playlist:37i9dQZF1DWUcFkiMvUA36	The Interwebs			7	4552.25	0	1	0	1
33009	TW	comedy	3	spotify:user:spotify:playlist:37i9dQZF1DWTVIaV4KJYuq	Classic Covers	12182.0	US	41	4552.25	0	0	1	1
36855	TW	comedy	2	spotify:user:spotify:playlist:37i9dQZF1DWWfTJcFZsvJO	The Laugh List	14020.0	US	46	4552.25	0	0	1	1
41578	TW	comedy	14	spotify:user:spotify:playlist:51kEQ0ZG3REksX08cf3lzu	Love & Marriage			5	4552.25	0	1	0	1
43273	TW	comedy	6	spotify:user:spotify:playlist:37i9dQZF1DX9O8pzsnCkf6	Women of Comedy	1356.0	US	10	4552.25	0	1	0	1
46416	TW	comedy	13	spotify:user:spotify:playlist:37i9dQZF1DXdEXmWwCHnI5	Office Offensive			7	4552.25	0	1	0	1
43426	TW	classical	16	spotify:user:spotify:playlist:37i9dQZF1DWXVDbSwjxsVN	獨立古典樂	266.0	TW	5	8128.666666666667	1	1	0	2
1470	TW	classical	20	spotify:user:spotify:playlist:37i9dQZF1DX561TxkFttR4	88 Keys	8201.0	US	58	8128.666666666667	0	0	1	1
23971	TW	classical	13	spotify:user:spotify:playlist:37i9dQZF1DX7KrTMVQnM02	Quiet Moment	22151.0	US	110	8128.666666666667	0	0	1	1
33612	TW	classical	12	spotify:user:spotify:playlist:37i9dQZF1DX0Aaer4Jzfgm	Easy Classical	29634.0	GB	110	8128.666666666667	0	0	1	1
33842	TW	classical	44	spotify:user:spotify:playlist:37i9dQZF1DX9G9wwzwWL2k	Epic Classical	8811.0	US	58	8128.666666666667	0	0	1	1
49274	TW	classical	9	spotify:user:spotify:playlist:37i9dQZF1DWUvHZA1zLcjW	Chilled Classical	47418.0	GB	60	8128.666666666667	0	0	1	1
50977	TW	classical	21	spotify:user:spotify:playlist:37i9dQZF1DX9OZisIoJQhG	Morning Classical	17904.0	US	58	8128.666666666667	0	0	1	1
54774	TW	classical	18	spotify:user:spotify:playlist:37i9dQZF1DWUPafHP1BJw1	Pop Goes Classical	20885.0	US	58	8128.666666666667	0	0	1	1
56371	TW	classical	61	spotify:user:spotify:playlist:37i9dQZF1DX5i5Re7BOjcT	台灣古典音韻			4	8128.666666666667	0	1	0	1
57170	TW	classical	11	spotify:user:spotify:playlist:37i9dQZF1DX8Sz1gsYZdwj	Classical Lullabies	16992.0	US	103	8128.666666666667	0	0	1	1
25342	TW	chill	6	spotify:user:spotify:playlist:37i9dQZF1DX8gS5vh05dnc	消除壓力	24681.0	TW	4	61881.05	1	1	0	2
25357	TW	chill	1	spotify:user:spotify:playlist:37i9dQZF1DX7fmODWXsMkJ	男聲報到	6534.0	TW	1	61881.05	1	1	0	2
25364	TW	chill	23	spotify:user:spotify:playlist:37i9dQZF1DWT0G9IZIf2WF	純然寧靜	1657.0	TW	4	61881.05	1	1	0	2
25387	TW	chill	5	spotify:user:spotify:playlist:37i9dQZF1DWYfYI76iYkKK	週末清聽	34402.0	TW	8	61881.05	1	1	0	2
25394	TW	chill	12	spotify:user:spotify:playlist:37i9dQZF1DWTZN2MMN712S	鋼琴情歌	4284.0	TW	4	61881.05	1	1	0	2
43387	TW	chill	2	spotify:user:spotify:playlist:37i9dQZF1DWU2UWGeVtJ2M	我的微醺夜	32538.0	TW	4	61881.05	1	1	0	2
43394	TW	chill	22	spotify:user:spotify:playlist:37i9dQZF1DWV5BKo4w4oDg	放空不睡覺	1783.0	TW	4	61881.05	1	1	0	2
8456	TW	chill	9	spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7	Brain Food	103075.0	US	113	61881.05	0	0	1	1
8573	TW	chill	3	spotify:user:spotify:playlist:37i9dQZF1DX4WYpdgoIcn6	Chill Hits	611696.0	US	49	61881.05	0	0	1	1
12804	TW	chill	62	spotify:user:spotify:playlist:37i9dQZF1DXbKpCeB6bby3	Bali Lounge			7	61881.05	0	1	0	1
1965	TW	blues	23	spotify:user:spotify:playlist:37i9dQZF1DXb3MZdETGqKB	Nu-Blue	11249.0	US	58	7718.95652173913	0	0	1	1
8485	TW	blues	19	spotify:user:spotify:playlist:37i9dQZF1DWWtGE7PB0aRR	Brit Blues	3300.0	US	13	7718.95652173913	0	1	0	1
9718	TW	blues	24	spotify:user:spotify:playlist:37i9dQZF1DX7nt6DdNdydo	Jump Blues	1599.0	US	9	7718.95652173913	0	1	0	1
13130	TW	blues	12	spotify:user:spotify:playlist:37i9dQZF1DXcFk5r8uS3l2	Blues Roots	27785.0	US	58	7718.95652173913	0	0	1	1
13728	TW	blues	22	spotify:user:spotify:playlist:37i9dQZF1DWSTHVqvNCwNq	Delta Blues	2785.0	US	12	7718.95652173913	0	1	0	1
19668	TW	blues	18	spotify:user:spotify:playlist:37i9dQZF1DXdeoRwG5yUKg	Blue Ballads	1619.0	US	12	7718.95652173913	0	1	0	1
25558	TW	blues	13	spotify:user:spotify:playlist:37i9dQZF1DXaiAJKcabR16	Acoustic Grit	9534.0	US	48	7718.95652173913	0	0	1	1
25980	TW	blues	4	spotify:user:spotify:playlist:37i9dQZF1DWWyCCtyRAvGr	Another Glass	9291.0	BR	47	7718.95652173913	0	0	1	1
26202	TW	blues	3	spotify:user:spotify:playlist:37i9dQZF1DXbkKnGZHv1kf	Blues Origins	10102.0	BR	58	7718.95652173913	0	0	1	1
32355	TW	blues	2	spotify:user:spotify:playlist:37i9dQZF1DX2iUghHXGIjj	Acoustic Blues	11611.0	BR	58	7718.95652173913	0	0	1	1
27462	TR	workout	1	spotify:user:spotify:playlist:37i9dQZF1DWZaiuILgorJB	Harekete Geç	119600.0	TR	1	88949.23404255319	1	1	1	3
70	TR	workout	4	spotify:user:spotify:playlist:37i9dQZF1DX4eRPd9frC1m	Hype	452955.0	US	58	88949.23404255319	0	0	1	1
878	TR	workout	7	spotify:user:spotify:playlist:37i9dQZF1DWSJHnPb1f0X3	Cardio	89598.0	US	58	88949.23404255319	0	0	1	1
2406	TR	workout	6	spotify:user:spotify:playlist:37i9dQZF1DX70RN3TfWWJh	Workout	444881.0	US	58	88949.23404255319	0	0	1	1
8271	TR	workout	2	spotify:user:spotify:playlist:37i9dQZF1DX76Wlfdnj7AP	Beast Mode	1343212.0	US	58	88949.23404255319	0	0	1	1
29660	TR	workout	5	spotify:user:spotify:playlist:37i9dQZF1DWUVpAXiEPK8P	Power Workout	437040.0	US	58	88949.23404255319	0	0	1	1
35562	TR	workout	3	spotify:user:spotify:playlist:37i9dQZF1DXdxcBWuJkbcy	Motivation Mix	251826.0	US	58	88949.23404255319	0	0	1	1
48481	TR	workout	12	spotify:user:spotify:playlist:37i9dQZF1DX0HRj9P7NxeE	Workout Twerkout	155852.0	US	58	88949.23404255319	0	0	1	1
52679	TR	workout	8	spotify:user:spotify:playlist:37i9dQZF1DXe6bgV3TmZOL	Adrenaline Workout	89415.0	US	116	88949.23404255319	0	0	1	1
62522	TR	workout	36	spotify:user:spotify:playlist:37i9dQZF1DXadOVCgGhS7j	Fun Run 150–165 BPM	96859.0	US	58	88949.23404255319	0	0	1	1
5744	TR	whm	49	spotify:user:spotify:playlist:37i9dQZF1DX2QYsoI8NDDe	Mujerones	99530.0	MX	8	32682.31914893617	0	1	1	2
25147	TR	whm	12	spotify:user:spotify:playlist:37i9dQZF1DX1wNY9tfWQsS	Women of R&B	41394.0	US	16	32682.31914893617	0	1	1	2
37027	TR	whm	77	spotify:user:spotify:playlist:37i9dQZF1DX3V2qP58Iftl	This Is Selena	54271.0	US	2	32682.31914893617	0	1	1	2
42998	TR	whm	64	spotify:user:spotify:playlist:37i9dQZF1DWWhBhYl3ZMvY	This Is Rihanna	222129.0	US	9	32682.31914893617	0	1	1	2
47906	TR	whm	62	spotify:user:spotify:playlist:37i9dQZF1DX2oU49YwtXI2	This Is Beyoncé	73758.0	US	10	32682.31914893617	0	1	1	2
48381	TR	whm	5	spotify:user:spotify:playlist:37i9dQZF1DX49poIUZYXp7	Women of Country	48964.0	US	9	32682.31914893617	0	1	1	2
52088	TR	whm	63	spotify:user:spotify:playlist:37i9dQZF1DXc7FZ2VBjaeT	This Is Lady Gaga	143995.0	US	9	32682.31914893617	0	1	1	2
55491	TR	whm	80	spotify:user:spotify:playlist:37i9dQZF1DX2jD2cAwnIit	This Is Katy Perry	38842.0	US	9	32682.31914893617	0	1	1	2
63275	TR	whm	71	spotify:user:spotify:playlist:37i9dQZF1DX577AP3mHXLm	This Is Amy Winehouse	81958.0	US	9	32682.31914893617	0	1	1	2
15743	TR	whm	61	spotify:user:spotify:playlist:37i9dQZF1DWWC5ySVGqQA1	Jane Austen			15	32682.31914893617	0	1	0	1
56073	TR	travel	2	spotify:user:spotify:playlist:37i9dQZF1DWXHUDqB4m8ab	Yolun Açık Olsun	29091.0	TR	1	123033.25	1	1	0	2
8632	TR	travel	3	spotify:user:spotify:playlist:37i9dQZF1DWU13kKnk03AP	Daily Lift	484130.0	US	58	123033.25	0	0	1	1
25419	TR	travel	5	spotify:user:spotify:playlist:37i9dQZF1DWWiDhnQ2IIru	70s Road Trip	208513.0	US	58	123033.25	0	0	1	1
65589	TR	travel	4	spotify:user:spotify:playlist:37i9dQZF1DX9wC1KY45plY	Classic Road Trip Songs	289412.0	US	58	123033.25	0	0	1	1
68224	TR	travel	1	spotify:user:spotify:playlist:37i9dQZF1DWWMOmoXKqHTD	Songs to Sing in the Car	1560252.0	US	110	123033.25	0	0	1	1
6946	TR	travel	12	spotify:user:spotify:playlist:37i9dQZF1DX8XxBtyUnC7B	Souvenirs	5611.0	FR	58	123033.25	0	0	0	0
7111	TR	travel	7	spotify:user:spotify:playlist:37i9dQZF1DX5Q5wA1hY6bS	Stay Wild	48851.0	US	44	123033.25	0	0	0	0
9559	TR	travel	26	spotify:user:spotify:playlist:37i9dQZF1DXdOEFt9ZX0dh	Highway 61	774.0	US	57	123033.25	0	0	0	0
12025	TR	travel	19	spotify:user:spotify:playlist:37i9dQZF1DXb3m918yXHxA	Yacht Rock	73374.0	US	116	123033.25	0	0	0	0
27613	TR	travel	8	spotify:user:spotify:playlist:37i9dQZF1DXdF699XuZIvg	Hot Road Trip	14671.0	US	116	123033.25	0	0	0	0
6382	TR	toplists	2	spotify:user:spotify:playlist:37i9dQZF1DX0XUsuxWHRQd	RapCaviar	3098666.0	US	88	1137486.6	0	0	1	1
15557	TR	toplists	7	spotify:user:spotify:playlist:37i9dQZF1DX1lVhptIYRda	Hot Country	1170678.0	US	24	1137486.6	0	0	1	1
48037	TR	toplists	1	spotify:user:spotify:playlist:37i9dQZF1DXcBWIGoYBM5M	Today's Top Hits	5016432.0	US	90	1137486.6	0	0	1	1
69216	TR	toplists	8	spotify:user:spotify:playlist:37i9dQZF1DWZMWLrh2UzwC	New Music Friday Malaysia	25478.0	MY	18	1137486.6	0	1	0	1
234	TR	toplists	3	spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n	mint	308749.0	US	93	1137486.6	0	0	0	0
2568	TR	toplists	5	spotify:user:spotify:playlist:37i9dQZF1DX4SBhb3fqCJd	Are & Be	758646.0	US	146	1137486.6	0	0	0	0
6605	TR	toplists	4	spotify:user:spotify:playlist:37i9dQZF1DXcF6B6QPhFDv	Rock This	295029.0	US	88	1137486.6	0	0	0	0
11872	TR	toplists	9	spotify:user:spotify:playlist:37i9dQZF1DX44t7uCdkV1A	Viral Hits	99127.0	US	38	1137486.6	0	0	0	0
14342	TR	toplists	10	spotify:user:spotify:playlist:37i9dQZF1DWWjGdmeTyeJ6	Fresh Finds	9508.0	US	97	1137486.6	0	0	0	0
37742	TR	toplists	6	spotify:user:spotify:playlist:37i9dQZF1DX10zKzsJ2jva	¡Viva Latino!	592553.0	MX	73	1137486.6	0	0	0	0
2482	TR	soul	1	spotify:user:spotify:playlist:37i9dQZF1DX4SBhb3fqCJd	Are & Be	758646.0	US	146	91890.43478260869	0	0	1	1
13366	TR	soul	2	spotify:user:spotify:playlist:37i9dQZF1DX2UgsUIg75Vg	Chilled R&B	463588.0	US	115	91890.43478260869	0	0	1	1
43521	TR	soul	10	spotify:user:spotify:playlist:37i9dQZF1DWVEvzGeX3eRs	'90s Baby Makers	115499.0	US	173	91890.43478260869	0	0	1	1
53918	TR	soul	6	spotify:user:spotify:playlist:37i9dQZF1DX6VDO8a6cQME	I Love My '90s R&B	256977.0	US	115	91890.43478260869	0	0	1	1
71595	TR	soul	5	spotify:user:spotify:playlist:37i9dQZF1DWULEW2RfoSCi	35 Soul Classics 1970–1975	132451.0	US	57	91890.43478260869	0	0	1	1
4971	TR	soul	19	spotify:user:spotify:playlist:37i9dQZF1DX0SlHbqMm3vJ	Ginger Me	917.0	US	114	91890.43478260869	0	0	0	0
11343	TR	soul	22	spotify:user:spotify:playlist:37i9dQZF1DX2TExIcUe1gg	Shuga Cane	2996.0	US	114	91890.43478260869	0	0	0	0
17754	TR	soul	12	spotify:user:spotify:playlist:37i9dQZF1DX62Nfha2yFhL	Soul Lounge	13400.0	US	110	91890.43478260869	0	0	0	0
18003	TR	soul	21	spotify:user:spotify:playlist:37i9dQZF1DWU4DdJqbjPl5	Tantalizers	1203.0	US	114	91890.43478260869	0	0	0	0
25742	TR	soul	9	spotify:user:spotify:playlist:37i9dQZF1DX5lDysu4GbKR	Acoustic Soul	13400.0	GB	57	91890.43478260869	0	0	0	0
179	TR	sleep	1	spotify:user:spotify:playlist:37i9dQZF1DX21KTF9G2AUw	Uyku	26296.0	TR	1	63296.07692307692	1	1	0	2
532	TR	sleep	3	spotify:user:spotify:playlist:37i9dQZF1DWZd79rJ6a7lp	Sleep	177839.0	US	58	63296.07692307692	0	0	1	1
25499	TR	sleep	5	spotify:user:spotify:playlist:37i9dQZF1DXaImRpG7HXqp	Acoustic Calm	67845.0	US	40	63296.07692307692	0	0	1	1
35938	TR	sleep	2	spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO	Peaceful Piano	460661.0	US	116	63296.07692307692	0	0	1	1
5490	TR	sleep	11	spotify:user:spotify:playlist:37i9dQZF1DWWtqHeytOZ8f	Lava Lamp	12232.0	US	110	63296.07692307692	0	0	0	0
7042	TR	sleep	22	spotify:user:spotify:playlist:37i9dQZF1DX1SGz4XfZKy2	Stargazer	1043.0	US	95	63296.07692307692	0	0	0	0
8695	TR	sleep	4	spotify:user:spotify:playlist:37i9dQZF1DXdbkmlag2h7b	Daydreamer	21001.0	US	164	63296.07692307692	0	0	0	0
10434	TR	sleep	8	spotify:user:spotify:playlist:37i9dQZF1DXbcPC6Vvqudd	Night Rain			58	63296.07692307692	0	0	0	0
16635	TR	sleep	6	spotify:user:spotify:playlist:37i9dQZF1DX4aYNO8X5RpR	Nightstorms			27	63296.07692307692	0	0	0	0
20853	TR	sleep	15	spotify:user:spotify:playlist:37i9dQZF1DXb6LkIGouseT	Dreamcatcher	16406.0	US	26	63296.07692307692	0	0	0	0
30283	TR	romance	1	spotify:user:spotify:playlist:37i9dQZF1DXbSFQozok66H	Seven Kalpler	46388.0	TR	1	59809.59459459459	1	1	0	2
48157	TR	romance	36	spotify:user:spotify:playlist:37i9dQZF1DX9xJGcbAX1KJ	Under the Covers	198.0	TR	14	59809.59459459459	1	1	0	2
2295	TR	romance	3	spotify:user:spotify:playlist:37i9dQZF1DWSlw12ofHcMM	Swagger	122986.0	US	74	59809.59459459459	0	0	1	1
4049	TR	romance	21	spotify:user:spotify:playlist:37i9dQZF1DWUoGbRYcteyC	Amor Amor	205218.0	MX	96	59809.59459459459	0	0	1	1
19525	TR	romance	11	spotify:user:spotify:playlist:37i9dQZF1DX0QKpU3cGsyb	Bedroom Jams	62260.0	US	58	59809.59459459459	0	0	1	1
19776	TR	romance	2	spotify:user:spotify:playlist:37i9dQZF1DXbrUpGvoi3TS	Broken Heart	373449.0	US	56	59809.59459459459	0	0	1	1
32204	TR	romance	10	spotify:user:spotify:playlist:37i9dQZF1DXc3KygMa1OE7	80s Love Songs	101626.0	PH	113	59809.59459459459	0	0	1	1
32297	TR	romance	4	spotify:user:spotify:playlist:37i9dQZF1DWXqpDKK4ed9O	90s Love Songs	216583.0	US	58	59809.59459459459	0	0	1	1
39729	TR	romance	16	spotify:user:spotify:playlist:37i9dQZF1DX19jOGJFjAzV	Couples in Love	60375.0	PH	26	59809.59459459459	0	0	1	1
43606	TR	romance	27	spotify:user:spotify:playlist:37i9dQZF1DWVEvzGeX3eRs	'90s Baby Makers	115499.0	US	173	59809.59459459459	0	0	1	1
31352	TR	rock	1	spotify:user:spotify:playlist:37i9dQZF1DX3RfxtU3KC3j	Türkçe Rock	152803.0	TR	1	64717.06779661017	1	1	1	3
5619	TR	rock	12	spotify:user:spotify:playlist:37i9dQZF1DWWGFQLoP9qlv	Legendary	77621.0	US	57	64717.06779661017	0	0	1	1
6577	TR	rock	2	spotify:user:spotify:playlist:37i9dQZF1DXcF6B6QPhFDv	Rock This	295029.0	US	88	64717.06779661017	0	0	1	1
6915	TR	rock	7	spotify:user:spotify:playlist:37i9dQZF1DX6xOPeSOGone	Soft Rock	91386.0	US	57	64717.06779661017	0	0	1	1
11088	TR	rock	11	spotify:user:spotify:playlist:37i9dQZF1DX8FwnYE6PRvL	Rock Party	110353.0	US	109	64717.06779661017	0	0	1	1
12068	TR	rock	47	spotify:user:spotify:playlist:37i9dQZF1DXb3m918yXHxA	Yacht Rock	73374.0	US	116	64717.06779661017	0	0	1	1
