,index,territory,category_id,Position,playlist_uri,playlist_name_x,owner_id,count_appearance,listeners,country_owner,playlist_owner,same_as_country,local,mean_listeners_cat_terr,popular,score
54517,54531,DO,decades,3,spotify:user:spotify:playlist:37i9dQZF1DWU4xtX4v6Z9l,Los 80 España,spotify,8,35299.0,ES,spotify,0,1,197316.5918367347,0,1
54912,54926,DO,decades,2,spotify:user:spotify:playlist:37i9dQZF1DWXm9R2iowygp,Los 90 España,spotify,9,40431.0,ES,spotify,0,1,197316.5918367347,0,1
55292,55306,DO,decades,1,spotify:user:spotify:playlist:37i9dQZF1DX0xhHijlMyjN,Clásicos del Verano,spotify,8,31371.0,ES,spotify,0,1,197316.5918367347,0,1
55353,55367,DO,decades,9,spotify:user:spotify:playlist:37i9dQZF1DX1rVvRgjX59F,90s Rock Anthems,spotify,114,570374.0,US,spotify,0,0,197316.5918367347,1,1
55447,55461,DO,decades,4,spotify:user:spotify:playlist:37i9dQZF1DX20VDU4OIBfS,Canciones del Recuerdo,spotify,32,292114.0,MX,spotify,0,0,197316.5918367347,1,1
55668,55682,DO,decades,11,spotify:user:spotify:playlist:37i9dQZF1DX3oM43CtKnRV,00s Rock Anthems,spotify,114,237491.0,US,spotify,0,0,197316.5918367347,1,1
55779,55793,DO,decades,7,spotify:user:spotify:playlist:37i9dQZF1DX4UtSsGT1Sbe,All Out 80s,spotify,56,887566.0,US,spotify,0,0,197316.5918367347,1,1
55844,55858,DO,decades,5,spotify:user:spotify:playlist:37i9dQZF1DX4o1oenSJRJd,All Out 00s,spotify,56,2303898.0,US,spotify,0,0,197316.5918367347,1,1
55870,55884,DO,decades,6,spotify:user:spotify:playlist:37i9dQZF1DX5Ejj0EkURtP,All Out 10s,spotify,57,1173427.0,US,spotify,0,0,197316.5918367347,1,1
56251,56265,DO,decades,26,spotify:user:spotify:playlist:37i9dQZF1DX7alvT6zKWrM,Los 2010 España,spotify,17,23111.0,ES,spotify,0,1,197316.5918367347,0,1
57041,57055,DO,decades,8,spotify:user:spotify:playlist:37i9dQZF1DXbTxeAdrVG2l,All Out 90s,spotify,56,1193307.0,US,spotify,0,0,197316.5918367347,1,1
52257,52271,DO,country,5,spotify:user:spotify:playlist:37i9dQZF1DWTkxQvqMy4WW,Chillin' on a Dirt Road,spotify,109,481184.0,US,spotify,0,0,110656.44444444444,1,1
52841,52855,DO,country,4,spotify:user:spotify:playlist:37i9dQZF1DWYnwbYQ5HnZU,Country Gold,spotify,58,273394.0,US,spotify,0,0,110656.44444444444,1,1
53016,53030,DO,country,1,spotify:user:spotify:playlist:37i9dQZF1DX1lVhptIYRda,Hot Country,spotify,82,1220495.0,US,spotify,0,0,110656.44444444444,1,1
53662,53676,DO,country,13,spotify:user:spotify:playlist:37i9dQZF1DX7aUUBCKwo4Y,Nashville's Worldwide Hot 50,spotify,58,300707.0,US,spotify,0,0,110656.44444444444,1,1
53688,53702,DO,country,2,spotify:user:spotify:playlist:37i9dQZF1DX8S0uQvJ4gaa,New Boots,spotify,58,229483.0,US,spotify,0,0,110656.44444444444,1,1
53789,53803,DO,country,7,spotify:user:spotify:playlist:37i9dQZF1DX8WMG8VPSOJC,Country Kind of Love,spotify,116,355703.0,US,spotify,0,0,110656.44444444444,1,1
53981,53995,DO,country,10,spotify:user:spotify:playlist:37i9dQZF1DXaiEFNvQPZrM,Country's Greatest Hits:  The '90s,spotify,115,166563.0,US,spotify,0,0,110656.44444444444,1,1
54217,54231,DO,country,11,spotify:user:spotify:playlist:37i9dQZF1DXdgnLr18vPvu,Tailgate Party,spotify,95,187409.0,US,spotify,0,0,110656.44444444444,1,1
43492,43561,DO,comedy,2,spotify:user:spotify:playlist:37i9dQZF1DWWfTJcFZsvJO,The Laugh List,spotify,48,14145.0,US,spotify,0,0,6818.666666666667,1,1
43592,43661,DO,comedy,3,spotify:user:spotify:playlist:37i9dQZF1DX02USjkMnSzh,Top Comedia México,spotify,16,,,,0,1,6818.666666666667,0,1
65602,65616,DO,classical,48,spotify:user:spotify:playlist:37i9dQZF1DWUPafHP1BJw1,Pop Goes Classical,spotify,58,21130.0,US,spotify,0,0,8295.09090909091,1,1
65709,65723,DO,classical,7,spotify:user:spotify:playlist:37i9dQZF1DWUqIzZNMSCv3,Gentle Piano Concertos,spotify,58,29874.0,US,spotify,0,0,8295.09090909091,1,1
65803,65817,DO,classical,12,spotify:user:spotify:playlist:37i9dQZF1DWUvHZA1zLcjW,Chilled Classical,spotify,60,47073.0,GB,spotify,0,0,8295.09090909091,1,1
65852,65866,DO,classical,17,spotify:user:spotify:playlist:37i9dQZF1DWUwJtOwikfWr,Intense Studying: Mixtape Edition,spotify,58,9860.0,US,spotify,0,0,8295.09090909091,1,1
65929,65943,DO,classical,2,spotify:user:spotify:playlist:37i9dQZF1DWV0gynK7G6pD,Classical New Releases: Spotify Picks,spotify,58,44619.0,US,spotify,0,0,8295.09090909091,1,1
66296,66310,DO,classical,11,spotify:user:spotify:playlist:37i9dQZF1DWWEJlAGA9gs0,Classical Essentials,spotify,58,144326.0,US,spotify,0,0,8295.09090909091,1,1
66698,66712,DO,classical,51,spotify:user:spotify:playlist:37i9dQZF1DWXBq4mDDFnfA,Classical Guitar 50: Spotify Picks,spotify,58,11591.0,US,spotify,0,0,8295.09090909091,1,1
66827,66841,DO,classical,8,spotify:user:spotify:playlist:37i9dQZF1DWXi6GqUgtvam,Lute Music For Alchemists,spotify,58,8844.0,US,spotify,0,0,8295.09090909091,1,1
66931,66945,DO,classical,47,spotify:user:spotify:playlist:37i9dQZF1DWXjj6kdiviS0,Baroque 50: Spotify Picks,spotify,58,10366.0,US,spotify,0,0,8295.09090909091,1,1
67502,67516,DO,classical,20,spotify:user:spotify:playlist:37i9dQZF1DX0Aaer4Jzfgm,Easy Classical,spotify,110,31801.0,GB,spotify,0,0,8295.09090909091,1,1
67569,67583,DO,classical,3,spotify:user:spotify:playlist:37i9dQZF1DX0DHxkHcf1Tl,Symphonies: Where To Start,spotify,58,38669.0,US,spotify,0,0,8295.09090909091,1,1
67651,67665,DO,classical,26,spotify:user:spotify:playlist:37i9dQZF1DX0i61tT0OnnK,Space-themed Classical Music,spotify,58,9171.0,US,spotify,0,0,8295.09090909091,1,1
67806,67820,DO,classical,5,spotify:user:spotify:playlist:37i9dQZF1DX0z6CeZuw5dA,Folk-inspired Classical Music,spotify,58,19600.0,US,spotify,0,0,8295.09090909091,1,1
68168,68182,DO,classical,1,spotify:user:spotify:playlist:37i9dQZF1DX21bRPJuEN7r,Composer Weekly: Michael Gordon,spotify,58,14853.0,US,spotify,0,0,8295.09090909091,1,1
68262,68276,DO,classical,6,spotify:user:spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,Classical Music For Metalheads,spotify,58,14861.0,US,spotify,0,0,8295.09090909091,1,1
69025,69039,DO,classical,14,spotify:user:spotify:playlist:37i9dQZF1DX6K3W8KBiALe,Classical Moments in Movies,spotify,58,8452.0,US,spotify,0,0,8295.09090909091,1,1
69512,69526,DO,classical,16,spotify:user:spotify:playlist:37i9dQZF1DX7KrTMVQnM02,Quiet Moment,spotify,110,23598.0,US,spotify,0,0,8295.09090909091,1,1
69665,69679,DO,classical,46,spotify:user:spotify:playlist:37i9dQZF1DX7cBprxbt1Fn,Gentle Classical: From Dusk till Dawn,spotify,58,10306.0,US,spotify,0,0,8295.09090909091,1,1
69889,69903,DO,classical,24,spotify:user:spotify:playlist:37i9dQZF1DX8Sz1gsYZdwj,Classical Lullabies,spotify,58,16296.0,US,spotify,0,0,8295.09090909091,1,1
70044,70058,DO,classical,22,spotify:user:spotify:playlist:37i9dQZF1DX9G9wwzwWL2k,Epic Classical,spotify,58,8661.0,US,spotify,0,0,8295.09090909091,1,1
70086,70100,DO,classical,13,spotify:user:spotify:playlist:37i9dQZF1DX9OZisIoJQhG,Morning Classical,spotify,58,18438.0,US,spotify,0,0,8295.09090909091,1,1
70368,70382,DO,classical,4,spotify:user:spotify:playlist:37i9dQZF1DXabrEiRjQMgs,Classical Dance Music: Ballet & Beyond,spotify,58,29488.0,US,spotify,0,0,8295.09090909091,1,1
70491,70505,DO,classical,15,spotify:user:spotify:playlist:37i9dQZF1DXah8e1pvF5oE,Piano 100: Spotify Picks,spotify,58,9825.0,US,spotify,0,0,8295.09090909091,1,1
70767,70781,DO,classical,31,spotify:user:spotify:playlist:37i9dQZF1DXbIeCFU20wRm,Atmospheric Sci-fi Soundtracks,spotify,58,15783.0,US,spotify,0,0,8295.09090909091,1,1
71581,71595,DO,classical,21,spotify:user:spotify:playlist:37i9dQZF1DXddGd6mP5X2a,Orchestra 100: Spotify Picks,spotify,58,10897.0,US,spotify,0,0,8295.09090909091,1,1
24949,25018,DO,chill,16,spotify:user:spotify:playlist:37i9dQZF1DWU0ScTcjJBdj,Relax & Unwind,spotify,113,217713.0,US,spotify,0,0,110013.25,1,1
25050,25119,DO,chill,18,spotify:user:spotify:playlist:37i9dQZF1DWUH2AzNQzWua,Acoustic Hits: Oldies but Goodies,spotify,113,158130.0,GB,spotify,0,0,110013.25,1,1
26549,26618,DO,chill,17,spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ,Mellow Beats,spotify,114,115520.0,US,spotify,0,0,110013.25,1,1
26707,26776,DO,chill,8,spotify:user:spotify:playlist:37i9dQZF1DX4WYpdgoIcn6,Chill Hits,spotify,50,584502.0,US,spotify,0,0,110013.25,1,1
26980,27049,DO,chill,19,spotify:user:spotify:playlist:37i9dQZF1DX6KOz8PNkOlS,9PM,spotify,17,9636.0,MX,spotify,0,1,110013.25,0,1
27028,27097,DO,chill,11,spotify:user:spotify:playlist:37i9dQZF1DX6VdMW310YC7,Chill Tracks,spotify,114,327562.0,US,spotify,0,0,110013.25,1,1
23757,23826,DO,blues,11,spotify:user:spotify:playlist:37i9dQZF1DWSKpvyAAcaNZ,Blues & Roots Rock,spotify,173,14921.0,US,spotify,0,0,10636.142857142857,1,1
24000,24069,DO,blues,2,spotify:user:spotify:playlist:37i9dQZF1DX2iUghHXGIjj,Acoustic Blues,spotify,58,11706.0,BR,spotify,0,0,10636.142857142857,1,1
24392,24461,DO,blues,14,spotify:user:spotify:playlist:37i9dQZF1DXb3MZdETGqKB,Nu-Blue,spotify,58,10870.0,US,spotify,0,0,10636.142857142857,1,1
24530,24599,DO,blues,12,spotify:user:spotify:playlist:37i9dQZF1DXcFk5r8uS3l2,Blues Roots,spotify,116,27699.0,US,spotify,0,0,10636.142857142857,1,1
24571,24640,DO,blues,7,spotify:user:spotify:playlist:37i9dQZF1DXcnkReojaCnV,In the Name of the Blues,spotify,58,24002.0,US,spotify,0,0,10636.142857142857,1,1
3941,4010,DO,afro,44,spotify:user:spotify:playlist:37i9dQZF1DWWmaszSfZpom,Segue o Baile,spotify,46,350997.0,BR,spotify,0,0,13281.238095238095,1,1
3973,4042,DO,afro,12,spotify:user:spotify:playlist:37i9dQZF1DWX0o6sD1a6P5,Afro Hits,spotify,63,45791.0,FR,spotify,0,0,13281.238095238095,1,1
4128,4197,DO,afro,1,spotify:user:spotify:playlist:37i9dQZF1DWYkaDif7Ztbp,African Heat,spotify,124,35797.0,US,spotify,0,0,13281.238095238095,1,1
5714,5783,DO,afro,47,spotify:user:spotify:playlist:37i9dQZF1DZ06evO0gCG2c,This Is Akon,spotify,46,28639.0,US,spotify,0,0,13281.238095238095,1,1
59791,59805,DK,workout,17,spotify:user:spotify:playlist:37i9dQZF1DWUF29yI0kVcO,"No Metal, No Gain",spotify,1,774.0,DK,spotify,1,1,71985.96363636364,0,2
59885,59899,DK,workout,3,spotify:user:spotify:playlist:37i9dQZF1DWUTyFWTWhXCs,Rock til træningen,spotify,1,8591.0,DK,spotify,1,1,71985.96363636364,0,2
60067,60081,DK,workout,7,spotify:user:spotify:playlist:37i9dQZF1DWVLiVQZzncxR,Pop til træningen,spotify,1,6224.0,DK,spotify,1,1,71985.96363636364,0,2
60071,60085,DK,workout,1,spotify:user:spotify:playlist:37i9dQZF1DWVciwe52Zt0R,Workout Hits,spotify,1,22621.0,DK,spotify,1,1,71985.96363636364,0,2
60685,60699,DK,workout,6,spotify:user:spotify:playlist:37i9dQZF1DX0AbcDzXRjTF,Høj puls,spotify,1,9732.0,DK,spotify,1,1,71985.96363636364,0,2
61447,61461,DK,workout,8,spotify:user:spotify:playlist:37i9dQZF1DX5aSwdlB4ec7,Hård træning,spotify,1,2818.0,DK,spotify,1,1,71985.96363636364,0,2
61659,61673,DK,workout,11,spotify:user:spotify:playlist:37i9dQZF1DX8CwbNGNKurt,Throwback Workout,spotify,5,203650.0,US,spotify,0,1,71985.96363636364,1,2
61930,61944,DK,workout,2,spotify:user:spotify:playlist:37i9dQZF1DX9s3cYAeKW5d,Hip Hop Workout Mix,spotify,1,15919.0,DK,spotify,1,1,71985.96363636364,0,2
61934,61948,DK,workout,14,spotify:user:spotify:playlist:37i9dQZF1DXa56nCfFVHm7,R&B Workout,spotify,2,957.0,DK,spotify,1,1,71985.96363636364,0,2
59644,59658,DK,workout,18,spotify:user:spotify:playlist:37i9dQZF1DWSJHnPb1f0X3,Cardio,spotify,58,81385.0,US,spotify,0,0,71985.96363636364,1,1
59784,59798,DK,workout,30,spotify:user:spotify:playlist:37i9dQZF1DWU4orVyfiwi3,Warrior Workout,spotify,19,2031.0,US,spotify,0,1,71985.96363636364,0,1
59919,59933,DK,workout,9,spotify:user:spotify:playlist:37i9dQZF1DWUVpAXiEPK8P,Power Workout,spotify,58,424747.0,US,spotify,0,0,71985.96363636364,1,1
60795,60809,DK,workout,23,spotify:user:spotify:playlist:37i9dQZF1DX0HRj9P7NxeE,Workout Twerkout,spotify,58,146224.0,US,spotify,0,0,71985.96363636364,1,1
61314,61328,DK,workout,10,spotify:user:spotify:playlist:37i9dQZF1DX4eRPd9frC1m,Hype,spotify,58,370971.0,US,spotify,0,0,71985.96363636364,1,1
61515,61529,DK,workout,12,spotify:user:spotify:playlist:37i9dQZF1DX70RN3TfWWJh,Workout,spotify,58,459585.0,US,spotify,0,0,71985.96363636364,1,1
61563,61577,DK,workout,5,spotify:user:spotify:playlist:37i9dQZF1DX76Wlfdnj7AP,Beast Mode,spotify,58,1225461.0,US,spotify,0,0,71985.96363636364,1,1
61655,61669,DK,workout,21,spotify:user:spotify:playlist:37i9dQZF1DX7cmFV9rWM0u,Zumba® Beats,spotify,109,72121.0,MX,spotify,0,0,71985.96363636364,1,1
62050,62064,DK,workout,46,spotify:user:spotify:playlist:37i9dQZF1DXadOVCgGhS7j,Fun Run 150–165 BPM,spotify,58,97318.0,US,spotify,0,0,71985.96363636364,1,1
62481,62495,DK,workout,4,spotify:user:spotify:playlist:37i9dQZF1DXdxcBWuJkbcy,Motivation Mix,spotify,58,192936.0,US,spotify,0,0,71985.96363636364,1,1
62548,62562,DK,workout,13,spotify:user:spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,spotify,116,87627.0,US,spotify,0,0,71985.96363636364,1,1
50890,50904,DK,travel,3,spotify:user:spotify:playlist:37i9dQZF1DWU13kKnk03AP,Daily Lift,spotify,58,488813.0,US,spotify,0,0,128693.09523809524,1,1
51078,51092,DK,travel,1,spotify:user:spotify:playlist:37i9dQZF1DWWMOmoXKqHTD,Songs to Sing in the Car,spotify,110,1461873.0,US,spotify,0,0,128693.09523809524,1,1
51139,51153,DK,travel,4,spotify:user:spotify:playlist:37i9dQZF1DWWiDhnQ2IIru,70s Road Trip,spotify,58,190254.0,US,spotify,0,0,128693.09523809524,1,1
51791,51805,DK,travel,2,spotify:user:spotify:playlist:37i9dQZF1DX9wC1KY45plY,Classic Road Trip Songs,spotify,58,276760.0,US,spotify,0,0,128693.09523809524,1,1
64603,64617,DK,toplists,2,spotify:user:spotify:playlist:37i9dQZF1DWUuQAo5SmZL4,Flow,spotify,2,31496.0,DK,spotify,1,1,195081.9,0,2
64655,64669,DK,toplists,7,spotify:user:spotify:playlist:37i9dQZF1DWWuIAAkPM0Lu,New Music Friday Denmark,spotify,3,60254.0,DK,spotify,1,1,195081.9,0,2
64656,64670,DK,toplists,6,spotify:user:spotify:playlist:37i9dQZF1DWXBQyF1RJj8Y,R&B du kender,spotify,2,19502.0,DK,spotify,1,1,195081.9,0,2
64979,64993,DK,toplists,1,spotify:user:spotify:playlist:37i9dQZF1DX60OAKjsWlA2,Hot Hits DK,spotify,2,143066.0,DK,spotify,1,1,195081.9,0,2
64984,64998,DK,toplists,4,spotify:user:spotify:playlist:37i9dQZF1DX6xrkCD4IUmw,Most Wanted Rock,spotify,2,6340.0,DK,spotify,1,1,195081.9,0,2
65010,65024,DK,toplists,5,spotify:user:spotify:playlist:37i9dQZF1DX8hNBsFKBtPu,De nye,spotify,2,47740.0,DK,spotify,1,1,195081.9,0,2
64830,64844,DK,toplists,8,spotify:user:spotify:playlist:37i9dQZF1DX1lVhptIYRda,Hot Country,spotify,82,1220495.0,US,spotify,0,0,195081.9,1,1
64925,64939,DK,toplists,3,spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n,mint,spotify,93,330434.0,US,spotify,0,0,195081.9,1,1
21998,22067,DK,soul,4,spotify:user:spotify:playlist:37i9dQZF1DWULEW2RfoSCi,35 Soul Classics 1970–1975,spotify,58,109691.0,US,spotify,0,0,86359.20833333333,1,1
22078,22147,DK,soul,10,spotify:user:spotify:playlist:37i9dQZF1DWVEvzGeX3eRs,'90s Baby Makers,spotify,174,113495.0,US,spotify,0,0,86359.20833333333,1,1
22541,22610,DK,soul,2,spotify:user:spotify:playlist:37i9dQZF1DX2UgsUIg75Vg,Chilled R&B,spotify,116,459637.0,US,spotify,0,0,86359.20833333333,1,1
22762,22831,DK,soul,5,spotify:user:spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,Are & Be,spotify,147,765794.0,US,spotify,0,0,86359.20833333333,1,1
22931,23000,DK,soul,8,spotify:user:spotify:playlist:37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B,spotify,116,244516.0,US,spotify,0,0,86359.20833333333,1,1
23257,23326,DK,soul,17,spotify:user:spotify:playlist:37i9dQZF1DXdc0DUqaW3MZ,Soultronic,spotify,18,8182.0,GB,spotify,0,1,86359.20833333333,0,1
42295,42364,DK,sleep,3,spotify:user:spotify:playlist:37i9dQZF1DWXtXDrhlJ17q,Dreamland,spotify,1,2098.0,DK,spotify,1,1,63724.545454545456,0,2
42753,42822,DK,sleep,4,spotify:user:spotify:playlist:37i9dQZF1DX6CtllV5poml,Sov godt,spotify,1,3501.0,DK,spotify,1,1,63724.545454545456,0,2
42396,42465,DK,sleep,2,spotify:user:spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sleep,spotify,58,173111.0,US,spotify,0,0,63724.545454545456,1,1
42630,42699,DK,sleep,1,spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO,Peaceful Piano,spotify,116,445133.0,US,spotify,0,0,63724.545454545456,1,1
36062,36131,DK,roots,6,spotify:user:spotify:playlist:37i9dQZF1DWSkMjlBZAZ07,Happy Folk,spotify,113,91941.0,US,spotify,0,0,31747.882978723403,1,1
36116,36185,DK,roots,7,spotify:user:spotify:playlist:37i9dQZF1DWSlw12ofHcMM,Swagger,spotify,132,117711.0,US,spotify,0,0,31747.882978723403,1,1
36189,36258,DK,roots,17,spotify:user:spotify:playlist:37i9dQZF1DWSlwBojgQEcN,Acoustic Love,spotify,116,42878.0,US,spotify,0,0,31747.882978723403,1,1
36413,36482,DK,roots,12,spotify:user:spotify:playlist:37i9dQZF1DWU0ScTcjJBdj,Relax & Unwind,spotify,113,217713.0,US,spotify,0,0,31747.882978723403,1,1
36680,36749,DK,roots,11,spotify:user:spotify:playlist:37i9dQZF1DWUNIrSzKgQbP,Autumn Acoustic,spotify,92,171325.0,US,spotify,0,0,31747.882978723403,1,1
36728,36797,DK,roots,56,spotify:user:spotify:playlist:37i9dQZF1DWUgBy0IJPlHq,Back Porch,spotify,116,32967.0,US,spotify,0,0,31747.882978723403,1,1
36914,36983,DK,roots,19,spotify:user:spotify:playlist:37i9dQZF1DWVl5gPCRkquk,Chill as Folk,spotify,105,98691.0,US,spotify,0,0,31747.882978723403,1,1
37311,37380,DK,roots,4,spotify:user:spotify:playlist:37i9dQZF1DWXJyjYpHunCf,Folk Pop,spotify,57,38708.0,US,spotify,0,0,31747.882978723403,1,1
37336,37405,DK,roots,30,spotify:user:spotify:playlist:37i9dQZF1DWXmlLSKkfdAk,Acoustic Covers,spotify,103,295884.0,US,spotify,0,0,31747.882978723403,1,1
37491,37560,DK,roots,1,spotify:user:spotify:playlist:37i9dQZF1DWYV7OOaGhoH0,Roots Rising,spotify,58,48131.0,US,spotify,0,0,31747.882978723403,1,1
37513,37582,DK,roots,21,spotify:user:spotify:playlist:37i9dQZF1DWZ0OzPeadl0h,Evening Chill,spotify,107,57376.0,US,spotify,0,0,31747.882978723403,1,1
37795,37864,DK,roots,79,spotify:user:spotify:playlist:37i9dQZF1DX0JKUIfwQSJh,70s & 80s Acoustic,spotify,78,77460.0,US,spotify,0,0,31747.882978723403,1,1
38994,39063,DK,roots,74,spotify:user:spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,spotify,109,104249.0,US,spotify,0,0,31747.882978723403,1,1
39402,39471,DK,roots,8,spotify:user:spotify:playlist:37i9dQZF1DX5Q5wA1hY6bS,Stay Wild,spotify,102,50735.0,US,spotify,0,0,31747.882978723403,1,1
39680,39749,DK,roots,2,spotify:user:spotify:playlist:37i9dQZF1DX6z20IXmBjWI,Infinite Acoustic,spotify,110,94589.0,US,spotify,0,0,31747.882978723403,1,1
39694,39763,DK,roots,10,spotify:user:spotify:playlist:37i9dQZF1DX6ziVCJnEm59,Your Favorite Coffeehouse,spotify,165,220059.0,US,spotify,0,0,31747.882978723403,1,1
40544,40613,DK,roots,77,spotify:user:spotify:playlist:37i9dQZF1DXa19sXUAHiO1,Good Times: Great Oldies,spotify,79,88514.0,US,spotify,0,0,31747.882978723403,1,1
40643,40712,DK,roots,29,spotify:user:spotify:playlist:37i9dQZF1DXa2PsvJSPnPf,Front Porch,spotify,113,35397.0,US,spotify,0,0,31747.882978723403,1,1
