,isrc,track_artist,track_title,country_name,region,saves,saves_perc,skips,skips_perc,streams,users,recommendation_scores,current_playlist_position,major_label,label_studio,content_provider_name
3053,USWD10220404,Scatman Crothers,Ev'rybody Wants To Be A Cat,,LatAm,101410.0,0.03912271903090159,2121480.0,0.818440646579993,2592100,148830,0.8531603613,,UMG,EMI TV,umgglobal
3054,USWD10220401,Jesse Corti,Gaston,,LatAm,119034.0,0.04593403133118161,2020892.0,0.7798420320659162,2591412,247690,0.8510186126,,UMG,Walt Disney Records,Universal
3055,USWD10110154,Peabo Bryson,"Whole New World (Aladdin's Theme) - From ""Aladdin""/Soundtrack Version",,LatAm,226704.0,0.08750854032771699,1117716.0,0.43144230212494933,2590650,30048,0.8507839405,,UMG,Walt Disney Records,umgglobal
3056,USWD11778851,Adam Mitchell,Days In The Sun,,LatAm,101184.0,0.03910607615914516,1177024.0,0.45490186378421166,2587424,108256,0.8507183474,,UMG,Walt Disney Records,umgglobal
3057,USWD10110145,Elton John,Circle of Life,,LatAm,67783.0,0.02620660858269041,1262033.0,0.4879336242042772,2586485,14464,0.8506323144,,UMG,EMI Catalogue,umgglobal
3058,USWD10110094,Bill Shirley,Once Upon A Dream - From ''Walt Disney's Sleeping Beauty'',,LatAm,78638.0,0.030411395746086232,1493849.0,0.5777109428507232,2585807,113064,0.8502474486,,UMG,Walt Disney Records,UMI
3062,USWD10732097,CHAD,"I Don't Dance - From ""High School Musical 2""/Soundtrack Version",,LatAm,132525.0,0.05134578056047392,1324160.0,0.5130354935820196,2581030,30865,0.8454089311,,UMG,Walt Disney Records,umgglobal
3063,USWD10834893,Zac Efron,The Boys Are Back,,LatAm,48117.0,0.01865746298519408,1240464.0,0.4809923969587835,2578968,932412,0.8446588238,,UMG,Walt Disney Records,umgglobal
3064,USWD10936990,Leon-Wooley,When We're Human (feat. Terence Blanchard),,LatAm,80780.0,0.03133521856683463,996210.0,0.38643795603449277,2577930,64680,0.84438137,,UMG,Parlophone Catalogue,umgglobal
3065,USWD10110113,Lyle Lovett,"You've Got A Friend In Me - From ""Toy Story""/Duet",,LatAm,200538.0,0.07781929940977195,2673624.0,1.0375068394277,2576970,48990,0.8443417197,,UMG,EMI Marketing,umgglobal
3066,USWD10833810,Joe Jonas,Gotta Find You,,LatAm,86690.0,0.03366654239289154,2135410.0,0.8292983191971914,2574960,105520,0.8435496676,,UMG,Walt Disney Records,umgglobal
3067,USWD11054901,Mandy Moore,"Healing Incantation - From ""Tangled""/Soundtrack Version",,LatAm,182550.0,0.07093066629365412,1399260.0,0.5436890940457872,2573640,196050,0.842870254,,UMG,Walt Disney Records,Universal
3068,USWD10732103,Sharpay Evans,You Are The Music In Me,,LatAm,0.0,0.0,1729218.0,0.6724680627661436,2571450,34794,0.8426268705,,UMG,Walt Disney Records,umgglobal
3069,USWD11048341,Hannah Montana,I'll Always Remember You,,LatAm,197928.0,0.07703480904764351,2641152.0,1.0279527908421333,2569332,54840,0.8422015468,,UMG,EMI Catalogue,umgglobal
3070,USWD10527109,Jodi Benson,Part Of Your World - From ''Disney's The Little Mermaid'',,LatAm,0.0,0.0,1327200.0,0.5172103376597869,2566074,50544,0.8403713136,,UMG,EMI TV,umgglobal
3071,USWD10220402,Pat Carroll,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",,LatAm,109485.0,0.042725136709901065,1320651.0,0.5153673518844367,2562543,74340,0.8386428982,,UMG,Walt Disney Records,umgglobal
3072,USWD10527945,B5,Get'cha Head In The Game,,LatAm,114804.0,0.04481387276738663,1424556.0,0.5560770646843074,2561796,279936,0.8371955331,,UMG,Parlophone Catalogue,umgglobal
3073,USWD11678034,Dan Osorio,Brillo,,LatAm,82922.0,0.03237010014892541,1384698.0,0.5405418699020371,2561685,33264,0.8362049049,,UMG,Walt Disney Records,UMI
3075,USWD11678033,Beto Castillo,De nada,,LatAm,149292.0,0.05839446892997451,1798416.0,0.7034372051762254,2556612,357012,0.8360133529,2.0,UMG,Walt Disney Records,UMI
3076,USWD11778848,Kevin Kline,How Does A Moment Last Forever (Music Box) - ミュージックボックス・バージョン / 『美女と野獣』より,,LatAm,118459.0,0.04633960575404595,2106324.0,0.8239662984685425,2556323,119251,0.8359963229,,UMG,Walt Disney Records,Universal
3078,USWD10937509,Christopher Wilde,Hero - Unplugged,,LatAm,75639.0,0.02959719269028891,1509583.0,0.59069288241495,2555614,14495,0.8353736294,,UMG,EMI Catalogue,umgglobal
3079,USWD10527946,Various Artists,Start Of Something New,,LatAm,170105.0,0.06662898577291661,2773225.0,1.0862536025989633,2553018,128505,0.8348643494,,UMG,Walt Disney Records,umgglobal
3080,USWD10220295,Bill Lee,"Cruella De Vil - From ""101 Dalmatians""/ Soundtrack Version",,LatAm,77326.0,0.030288169650726005,1631444.0,0.6390276575493241,2553010,26744,0.8339845727,,UMG,Walt Disney Records,Universal
3081,USWD10732972,Amy Adams,"True Love's Kiss - From ""Enchanted""/ Soundtrack Version",,LatAm,63456.0,0.024878149758181374,1195200.0,0.46858239710946764,2550672,100096,0.8321929326,,UMG,EMI Catalogue,umgglobal
3082,USWD10423203,Robin Williams,Friend Like Me - 『アラジン』より,,LatAm,72363.0,0.02839551953288246,1235526.0,0.48482515465616594,2548395,35637,0.8309377644,,UMG,Walt Disney Records,UMI
3083,USWD10210157,Billy Crystal,If I Didn't Have You - 『モンスターズ・インク』より,,LatAm,72363.0,0.02839551953288246,1235526.0,0.48482515465616594,2548395,35637,0.8306204146,,UMG,Walt Disney Records,UMI
3084,USWD10834895,High School Musical Cast,Senior Year Spring Musical,,LatAm,269296.0,0.1057067581104548,3274920.0,1.2855043382415283,2547576,59344,0.829759368,,UMG,Parlophone Catalogue,umgglobal
3085,USWD10321248,Lebo M.,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",,LatAm,142428.0,0.05594314403077525,1513256.0,0.5943796048770946,2545942,600090,0.8294394624,,UMG,Walt Disney Records,Universal
3086,USWD11678029,Nando Estevané,Tu lugar,,LatAm,133326.0,0.05236812522535898,1814616.0,0.712749485651261,2545938,321786,0.8290871858,,UMG,Walt Disney Records,UMI
3087,USWD10834644,High School Musical Cast,Now Or Never,,LatAm,110832.0,0.04354796122364302,1785104.0,0.7014006764487697,2545056,205520,0.8274093049,,UMG,Walt Disney Records,umgglobal
3088,USWD10527947,High School Musical Cast,Breaking Free - Karaoke Instrumental,,LatAm,248394.0,0.09766840539501219,1939530.0,0.7626222948854964,2543238,125064,0.8272858479,,UMG,EMI TV,umgglobal
3089,USWD11678035,Angélica Aragón,Canto ancestral,,LatAm,156408.0,0.06149984311264512,1467978.0,0.5772109910798332,2543226,975270,0.8271240557,,UMG,Walt Disney Records,UMI
3090,USWD10321764,Louis Prima,I Wan'na Be Like You (The Monkey Song) - 『ジャングル・ブック』より,,LatAm,112918.0,0.04440932816919577,1827732.0,0.7188256096755214,2542664,60792,0.8262674981,,UMG,Walt Disney Records,Universal
3091,USWD11038149,Demi Lovato,"This is Our Song - From ""Camp Rock 2: The Final Jam""",,LatAm,0.0,0.0,1848976.0,0.7273156394166924,2542192,140044,0.8253687859,,UMG,Walt Disney Records,UMI
3093,USWD10935873,Miley Cyrus,Hoedown Throwdown,,LatAm,137160.0,0.05406095692150519,1702674.0,0.6711008002724331,2537136,337014,0.8247839754,,UMG,Walt Disney Records,UMI
3094,USWD11054840,Donna Murphy,Mother Knows Best - Reprise,,LatAm,542052.0,0.213682572270605,1365588.0,0.5383290837444948,2536716,715512,0.8243981214,,UMG,Walt Disney Records,Universal
3095,USWD10834898,High School Musical Cast,Just Getting Started,,LatAm,113204.0,0.04467854684609021,1682368.0,0.663984996116419,2533744,48328,0.8234388761,,UMG,Walt Disney Records,umgglobal
3096,USWD10220406,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",,LatAm,230496.0,0.09097238338361568,1725864.0,0.6811656665451049,2533692,105816,0.8232588782,,UMG,Walt Disney Records,umgglobal
3097,USWD11678036,Sara Paula Gómez Arias,Quién eres,,LatAm,70132.0,0.027682081563698942,1523788.0,0.6014604417638979,2533480,53420,0.8222349146,,UMG,Walt Disney Records,Universal
3098,USWD11262963,Julie Fowlis,"Into The Open Air - From ""Brave""/Soundtrack",,LatAm,100912.0,0.03983955530288674,1654912.0,0.653351020150338,2532960,147008,0.8221470188,,UMG,Walt Disney Records,UMI
3099,USWD10935869,Hannah Montana,You'll Always Find Your Way Back Home,,LatAm,57672.0,0.02277816878879007,1006074.0,0.39735960927335934,2531898,251802,0.822132864,,UMG,Walt Disney Records,Universal
3101,USWD11678031,Rubén Albarrán,Saber volver,,LatAm,109645.0,0.043328439808658574,1328345.0,0.5249223984461907,2530555,53890,0.8213674505,3.0,UMG,Walt Disney Records,UMI
3102,USWD10321112,Ilene Woods,A Dream Is A Wish Your Heart Makes - Soundtrack,,LatAm,118804.0,0.046955059039651185,1503320.0,0.594159113796576,2530164,225120,0.8207688558,,UMG,Universal Music Asia Pacific,UMI
3103,USWD10423207,Jonathan Freeman,"Prince Ali (Reprise) - From ""Aladdin""/Soundtrack Version",,LatAm,77525.0,0.03066499428232838,1727607.0,0.6833545150223861,2528127,68789,0.8185337568,,UMG,Walt Disney Records,Universal
3105,USWD10321346,Jeremy Irons,"Be Prepared - From ""The Lion King"" / Soundtrack Version",,LatAm,28.0,1.1089117694350649e-05,1122688.0,0.44462926307268363,2524998,121492,0.8173362505,,UMG,Walt Disney Records,Universal
3106,USWD11678032,Sara Paula Gómez Arias,Cuán lejos voy - segunda parte,,LatAm,60710.0,0.024054519880341543,1222970.0,0.48456524753848285,2523850,64600,0.8173008899,12.0,UMG,Walt Disney Records,UMI
3107,USWD10322467,Phil Collins,No Way Out (Theme from Brother Bear),,LatAm,158326.0,0.06274899293109762,2711646.0,1.0747006536237835,2523164,102998,0.8171526691,,UMG,EMI Marketing,umgglobal
3108,USWD11054837,Mandy Moore,"When Will My Life Begin - Reprise 1/From ""Tangled""/Soundtrack Version",,LatAm,112738.0,0.04469902361390524,1569762.0,0.6223884467190398,2522158,27156,0.8167324167,,UMG,Walt Disney Records,umgglobal
3109,USWD10321765,Dick Van Dyke,Chim Chim Cher-ee,,LatAm,63138.0,0.025059654503974585,1424754.0,0.5654889764192057,2519508,63930,0.8157325418,,UMG,Walt Disney Records,UMI
3110,USWD11366382,Christophe Beck,Vuelie,,LatAm,77919.0,0.03097782981455603,1235019.0,0.49099973561959437,2515315,161234,0.8143144453,,UMG,Walt Disney Records,UMI
3111,USWD11779699,Dove Cameron,Space Between,,LatAm,178170.0,0.07087873399291093,1842072.0,0.7328042391187598,2513730,71670,0.8136753138,,UMG,Walt Disney Records,UMI
3112,USWD11778856,Luke Evans,The Mob Song,,LatAm,116111.0,0.046211917087516124,1751240.0,0.6969895847968043,2512577,7864,0.8132120233,,UMG,Walt Disney Records,UMI
3113,USWD11677917,Marcy Harriell,More - Outtake,,LatAm,291132.0,0.11600696204347452,1906332.0,0.7596134535752197,2509608,176736,0.8131659927,,UMG,Walt Disney Records,Universal
3114,USWD11778845,Audra McDonald,Aria,,LatAm,0.0,0.0,2568150.0,1.0245776556973842,2506545,216153,0.8131332819,,UMG,Walt Disney Records,umgglobal
3116,USWD10110147,Christina Aguilera,Reflection - Pop Version,,LatAm,119935.0,0.04786828767350184,1293472.0,0.5162487163348461,2505521,443718,0.8116322734,,UMG,Walt Disney Records,UMI
3118,USWD11778857,Audra McDonald,Beauty and the Beast (Finale),,LatAm,51858.0,0.020717377860235003,1180092.0,0.4714491857349,2503116,845337,0.8110594643,,UMG,Walt Disney Records,UMI
3119,USWD11678037,Rubén Albarrán,Saber volver - Final,,LatAm,72220.0,0.02887197028209938,2143646.0,0.8569826032586708,2501388,203458,0.8099630977,,UMG,Walt Disney Records,UMI
3120,USWD11778849,Emma Watson,Belle (Reprise),,LatAm,0.0,0.0,2208470.0,0.8830453783931834,2500970,146570,0.8098641904,,UMG,Walt Disney Records,UMI
3121,USWD10937504,Christopher Wilde,Hero,,LatAm,94320.0,0.03780675904043303,1622196.0,0.6502329653133407,2494792,68308,0.8091776183,,UMG,EMI TV,umgglobal
3122,USWD10110149,Vanessa Williams,"Colors Of The Wind - From ""Pocahontas""/Soundtrack Version",,LatAm,55342.0,0.022200693596169777,968730.0,0.3886104207910366,2492805,89334,0.8087099903,,UMG,Walt Disney Records,Universal
3123,USWD10423776,Chorus - The Lion King 2: Simba's Pride,One of Us,,LatAm,62245.0,0.024975574133257898,826555.0,0.3316521114581891,2492235,26735,0.8079576449,,UMG,Walt Disney Records,Universal
3124,USWD11676133,Bill Murray,The Bare Necessities,,LatAm,62245.0,0.024975574133257898,826555.0,0.3316521114581891,2492235,26735,0.8073781649,,UMG,Walt Disney Records,UMI
3125,USWD10321898,The Dwarf Chorus,Heigh-Ho,,LatAm,107720.0,0.04323482546728691,2032370.0,0.8157181789356656,2491510,79030,0.8065452891,,UMG,EMI Gold,umgglobal
3126,USWD10936984,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",,LatAm,118168.0,0.047453978860796095,1580624.0,0.6347479680020561,2490160,63016,0.8064645437,,UMG,Walt Disney Records,UMI
3127,USWD11055527,Danna Paola,Cuándo empezaré a vivir,,LatAm,109250.0,0.04388720526276887,1086290.0,0.43637741148643655,2489336,268180,0.8054820786,20.0,UMG,Walt Disney Records,UMI
3128,USWD11037948,Hannah Montana,Ordinary Girl,,LatAm,62260.0,0.025020998187524866,976720.0,0.3925234396035864,2488310,65850,0.8053947323,,UMG,Walt Disney Records,UMI
3129,USWD10732976,Carrie Underwood,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",,LatAm,132360.0,0.053205344652935214,1314280.0,0.5283070442011158,2487720,48140,0.8053088514,,UMG,Walt Disney Records,umgglobal
3131,USWD10423481,Cheryl Freeman,A Star Is Born,,LatAm,195656.0,0.07871507465130473,1381950.0,0.5559773143393024,2485623,338846,0.8026955151,,UMG,EMI Gold,umgglobal
3132,USWD10936372,Hannah Montana,He Could Be the One,,LatAm,0.0,0.0,1643520.0,0.6613741283730273,2485008,60228,0.8020772905,13.0,UMG,Walt Disney Records,Universal
3133,USWD10834839,High School Musical Cast,I Want It All,,LatAm,98136.0,0.039539176968195734,2066134.0,0.8324492323510855,2481994,382452,0.802064432,,UMG,Walt Disney Records,umgglobal
3134,USWD10423205,Robin Williams,Prince Ali,,LatAm,0.0,0.0,1787760.0,0.7206408276066676,2480792,130136,0.8018889255,,UMG,Walt Disney Records,UMI
3135,USWD10628673,Hannah Montana,The Best of Both Worlds,,LatAm,180585.0,0.07300159719417734,2833821.0,1.1455738802359046,2473713,117468,0.8014953344,,UMG,EMI TV,umgglobal
3136,USHR10924483,Demi Lovato,Gift of a Friend,,LatAm,69315.0,0.028037496587082485,862300.0,0.34879511371335536,2472225,45350,0.8014130711,,UMG,Walt Disney Records,Universal
3137,USWD10730751,Rob Thomas,Little Wonders,,LatAm,145117.0,0.05870293443880946,1887368.0,0.7634807773445353,2472057,60760,0.8013897417,,UMG,Walt Disney Records,umgglobal
3140,USCJY0803263,Taylor Swift,Crazier,,LatAm,245105.0,0.09942980139596432,3316383.0,1.3453307890208372,2465106,58338,0.8000651531,,UMG,Universal Music Asia Pacific,UMI
3141,USWD11054900,Mandy Moore,When Will My Life Begin (Reprise 2),,LatAm,73744.0,0.02993284754964995,932288.0,0.37841769603449843,2463648,152064,0.7990562687,,UMG,Walt Disney Records,umgglobal
3142,USWD11782620,Idina Menzel,When We're Together,,LatAm,136410.0,0.055423282573011975,1106260.0,0.44947262355560613,2461240,52110,0.7973832174,,UMG,Walt Disney Records,umgglobal
3143,USWD10423913,Judy Kuhn,"Like Other Girls - From ""Mulan II""/Soundtrack Version",,LatAm,61920.0,0.02518627348095288,1055478.0,0.42932102004407596,2458482,850110,0.7946759022,,UMG,EMI TV,umgglobal
3144,USWD10936988,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,,LatAm,101913.0,0.04147802474200622,1136628.0,0.4626012805673177,2457036,39162,0.7943593295,,UMG,Walt Disney Records,Universal
3145,USWD10110109,Randy Newman,Strange Things,,LatAm,88634.0,0.03607579196892974,1472497.0,0.5993354180886921,2456883,75127,0.7941959206,,UMG,Walt Disney Records,Universal
3146,USWD11570416,Randy Newman,You've Got a Friend in Me - Remastered 2015,,LatAm,27832.0,0.011332155275608505,910672.0,0.37079176879667103,2456020,98784,0.7934325868,,UMG,Walt Disney Records,UMI
3147,USWD11779891,Jordan Fisher,Happily Ever After - Full Version,,LatAm,128096.0,0.05218677991402153,1678432.0,0.6837993488059814,2454568,131824,0.7924394433,,UMG,Walt Disney Records,UMI
3148,USWD10423480,Danny DeVito,One Last Hope,,LatAm,100380.0,0.040919052184632244,1355760.0,0.5526640186275853,2453136,192920,0.7920952868,,UMG,Walt Disney Records,UMI
3150,USWD11468624,Disney's Circle of Stars,"Do You Want to Build a Snowman? - From ""Frozen""",,LatAm,0.0,0.0,2639550.0,1.0771782911570622,2450430,97050,0.7866448776,,UMG,Walt Disney Records,Universal
3151,USWD10936992,Jim Cummings,"Ma Belle Evangeline - From ""The Princess and the Frog""/Soundtrack Version",,LatAm,77891.0,0.03178871570176699,1480457.0,0.6042010846142796,2450272,80278,0.7860650184,,UMG,Walt Disney Records,umgglobal
3152,USWD10423291,Phil Harris,Thomas O'Malley Cat,,LatAm,263802.0,0.10769890260631002,3388686.0,1.3834533607681756,2449440,215768,0.7851007055,,UMG,EMI Gold,umgglobal
3153,USWD10220458,Adriana Caselotti,"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",,LatAm,0.0,0.0,2861837.0,1.168643850815055,2448853,210551,0.7846321182,,UMG,EMI Gold,umgglobal
3154,USWD10629558,Ashley Tisdale,Kiss the Girl,,LatAm,56817.0,0.023211948288794436,1402704.0,0.5730589913667583,2447748,55233,0.7843797146,,UMG,Walt Disney Records,UMI
3155,USWD10936991,Jim Cummings,Gonna Take You There (feat. Terrance Simien on Accordion),,LatAm,140218.0,0.05735647586837683,1158950.0,0.4740710016378448,2444676,93652,0.7830128991,,UMG,Walt Disney Records,UMI
3156,USWD10220695,Ed Motta,Estranhos Como Eu (Stranger Like Me),,LatAm,204460.0,0.08370657255852418,2349580.0,0.9619255049988127,2442580,52170,0.7826894837,,,,
3157,USWD11467130,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",,LatAm,56756.0,0.0232432804329878,917476.0,0.3757338776259059,2441824,84728,0.7825338748,40.0,UMG,Walt Disney Records,Universal
3159,USWD11677995,Christopher Jackson,"Where You Are - From ""Vaiana""",,LatAm,0.0,0.0,2054152.0,0.8416117105659932,2440736,28456,0.780947391,,UMG,Walt Disney Records,UMI
3160,USWD11779702,Dove Cameron,"Ways to Be Wicked - From ""Descendants 2""",,LatAm,48664.0,0.01994016802287727,968331.0,0.39677549814566765,2440501,30695,0.7806274779,,UMG,Walt Disney Records,UMI
3161,USWD10220003,Cliff Edwards,When You Wish Upon a Star,,LatAm,110694.0,0.04538979523049179,1290247.0,0.5290625248591282,2438742,7814,0.7785179236,,UMG,Walt Disney Records,Universal
3162,USL2S0920651,Rascal Flatts,Bless the Broken Road - Acoustic,,LatAm,0.0,0.0,1715625.0,0.7040159841635644,2436912,93021,0.7775953535,,UMG,Universal Music Asia Pacific,UMI
3163,USWD10423477,Lillias White,The Gospel Truth III,,LatAm,135795.0,0.05573237624432857,1438690.0,0.5904607119478116,2436555,496540,0.7772462979,,UMG,EMI Gold,umgglobal
3166,USWD11366611,Carmen Sarahi,Libre Soy,,LatAm,70992.0,0.029161100787191988,1263228.0,0.5188911289328791,2434476,131316,0.7769009044,1.0,UMG,Walt Disney Records,Universal
3167,USWD10220229,Paige O'Hara,Something There,,LatAm,85937.0,0.03533278486253488,1371974.0,0.5640837145698759,2432217,17285,0.7768166007,,UMG,Parlophone Catalogue,umgglobal
3168,USWD10937070,Anika Noni Rose,Down In New Orleans,,LatAm,67500.0,0.027792600498043402,1668816.0,0.6871220206332266,2428704,301968,0.7757962138,,UMG,Walt Disney Records,UMI
3170,USWD10937505,Anna Margaret,Something About the Sunshine,,LatAm,80799.0,0.03330236614591233,1009079.0,0.4159051266494767,2426224,207115,0.7748088964,,UMG,EMI Catalogue,umgglobal
3171,USWD11038141,Cast Of 'Camp Rock 2',Can't Back Down,,LatAm,133505.0,0.05502683230428081,1432150.0,0.590290085649045,2426180,31720,0.7732741575,,UMG,Walt Disney Records,umgglobal
3172,USWD11038113,Randy Newman,We Belong Together,,LatAm,119040.0,0.04909327557395087,1469160.0,0.6058961419877827,2424772,64172,0.7724706265,,UMG,Walt Disney Records,Universal
3173,USWD10423267,Paige O'Hara,Belle Reprise - Soundtrack,,LatAm,94473.0,0.03907459797498511,840207.0,0.34751464165177687,2417760,19446,0.7709548444,,UMG,Walt Disney Records,UMI
