,scores,isrc,artist,title,seed_playlist_uri
600,1.162150512267855,USWD10110146,Phil Collins,You'll Be In My Heart,Italy
601,1.1594974869853856,USWD11677855,Auli'i Cravalho,How Far I'll Go,Italy
602,1.0563137753150247,USWD11054842,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Italy
603,1.0389606369612732,USWD11677860,Dwayne Johnson,You're Welcome,Italy
604,1.028566111948844,USWD10935758,Miley Cyrus,The Climb,Italy
605,1.0232347934744928,USWD10210160,Joseph Williams,Can You Feel The Love Tonight,Italy
606,1.0138319644849272,USWD10732098,Zac Efron,Gotta Go My Own Way,Italy
607,1.0129234010413035,USWD10110087,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Italy
608,1.0094142982131007,USWD11366375,Kristen Bell,Love Is an Open Door,Italy
609,1.0000263215969154,USWD11677864,Auli'i Cravalho,Know Who You Are,Italy
610,0.9929447113068195,USWD10110091,Lea Salonga,"Reflection - From ""Mulan"" / Soundtrack Version",Italy
611,0.9812509395881391,USWD10110093,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/Soundtrack Version",Italy
612,0.9794525200136617,USWD10210253,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",Italy
613,0.9792609768852397,USWD11677859,Opetaia Foa'i,We Know The Way,Italy
614,0.9784102162984464,USWD11054836,Mandy Moore,"When Will My Life Begin - From ""Tangled"" / Soundtrack Version",Italy
615,0.9773163809311352,USWD10220438,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",Italy
616,0.9769625960951192,USWD10423003,Glenn Close,You'll Be In My Heart,Italy
617,0.9732172515873057,USWD10220758,Elton John,Can You Feel the Love Tonight,Italy
618,0.9692992966686712,USWD10220465,Angela Lansbury,Beauty and the Beast,Italy
619,0.963659414511,USWD10321347,Nathan Lane,Hakuna Matata,Italy
620,0.9633471933939809,USWD10732975,Jon McLaughlin,So Close - 『魔法にかけられて』より,Italy
621,0.9621845386180815,USWD11677863,Rachel House,I Am Moana (Song of the Ancestors),Italy
622,0.9612747966909676,USWD11366364,Kristen Bell,Do You Want To Build A Snowman?,Italy
623,0.9576693022025541,USWD11677856,Auli'i Cravalho,How far I'll Go - リプライズ,Italy
624,0.9565554660469688,USWD10527742,High School Musical Cast,Breaking Free,Italy
625,0.9541998327283366,USWD10527735,Troy,Start of Something New,Italy
626,0.9541853018891273,USWD10110108,Randy Newman,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",Italy
627,0.9524764006854998,USWD11677861,Jemaine Clement,Shiny,Italy
628,0.9498136366868541,USWD11366378,Josh Gad,In Summer,Italy
629,0.9492222614152016,USWD11677874,Lin-Manuel Miranda,We Know The Way - Finale,Italy
630,0.949052461114472,USWD10210259,Mark Keali'i Ho'omalu,He Mele No Lilo - 『リロ・アンド・スティッチ』より,Italy
631,0.9481180945596377,USWD10423004,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",Italy
632,0.9466342304396387,USWD11366365,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Italy
633,0.9441279231902875,USWD10423005,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",Italy
634,0.9438106841167664,USWD10321345,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",Italy
635,0.9436024338562692,USWD10220440,Carmen Twillie,Circle of Life,Italy
636,0.9423552616894377,USWD10220403,Jodi Benson,"Part of Your World - From ""The Little Mermaid""/ Soundtrack Version",Italy
637,0.9404907810546191,USRC11601602,Anna Kendrick,True Colors,Italy
638,0.9368405096713438,USWD10628832,Rascal Flatts,Life is a Highway,Italy
639,0.9357567762661688,USWD10110114,Sarah McLachlan,When She Loved Me - 『トイ・ストーリー2』より,Italy
640,0.9308700149673742,USWD10110151,Phil Collins,Strangers Like Me,Italy
641,0.9304187197770281,USWD10732100,Troy,Everyday,Italy
642,0.9300564305702153,USWD11570628,Kuana Torres Kahele,Lava,Italy
643,0.929859281612034,USWD11778854,Emma Thompson,Beauty and the Beast,Italy
644,0.9286778284808298,USWD11575402,Shakira,Try Everything - 『ズートピア』より,Italy
645,0.9281257705080821,USWD10210158,Phil Collins,Son Of Man,Italy
646,0.9253650217186657,USQ4E1602398,Tori Kelly,"Hallelujah - From ""Sing"" Original Motion Picture Soundtrack",Italy
647,0.923941360751757,USWD11677854,Christopher Jackson,Where You Are,Italy
648,0.9226909912024824,USWD10423006,Angela Lansbury,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",Italy
649,0.9218714803143251,USWD11262921,Julie Fowlis,Touch The Sky,Italy
650,0.921072528921708,USWD10935875,Miley Cyrus,Butterfly Fly Away,Italy
651,0.9199645888929088,USWD10220463,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid""/ Soundtrack Version",Italy
652,0.9196644754552945,USWD10732095,Troy And Gabriella,You Are The Music In Me,Italy
653,0.9153075441503424,USWD11783647,Gael Garcia Bernal,Remember Me (Lullaby),Italy
654,0.9138283422302425,USL2S0620350,Rascal Flatts,Life Is A Highway,Italy
655,0.9112981625256231,USWD11778705,Ewan McGregor,Be Our Guest,Italy
656,0.9111204947291865,USWD11778847,Emma Watson,Belle,Italy
657,0.9052241601481276,USWD11677853,Olivia Foa'i,Tulou Tagaloa,Italy
658,0.9048914783746919,USWD10834890,High School Musical Cast,"Right Here, Right Now",Italy
659,0.9012257323432149,USWD11366380,Maia Wilson,Fixer Upper,Italy
660,0.9006331074003764,USWD10423277,Peabo Bryson,Beauty and the Beast - デュエット・バージョン / 『美女と野獣』より,Italy
661,0.8993198887671365,USLIC0601944,Céline Dion,"Beauty and the Beast - Duet with Peabo Bryson from the Soundtrack ""Beauty and the Beast""",Italy
662,0.8991278692375856,USWD11054841,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",Italy
663,0.8983219194943257,USWD11366379,Kristen Bell,For the First Time in Forever (Reprise),Italy
664,0.8961385664927769,USWD10322458,Phil Collins,On My Way,Italy
665,0.8895969842870592,USWD10322246,Chorus - Hercules,Zero To Hero - 『ヘラクレス』より,Italy
666,0.8894734846126845,USUM71510155,Tori Kelly,"Colors Of The Wind - From ""Pocahontas""",Italy
667,0.8878518477556637,USWD10423008,Bruce Reitherman,The Bare Necessities,Italy
668,0.8875915276022012,USWD10732974,Amy Adams,That's How You Know - 『魔法にかけられて』より,Italy
669,0.8869892651027702,USWD10320942,Julie Andrews,Supercalifragilisticexpialidocious,Italy
670,0.8826068652578325,USWD11783639,Anthony Gonzalez,Un Poco Loco,Italy
671,0.8818605914825296,USWD10936987,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",Italy
672,0.8807182515086057,USRC11601598,Anna Kendrick,True Colors - Film Version,Italy
673,0.8801775859770687,USWD11778855,Dan Stevens,Evermore,Italy
674,0.8799565951259715,USWD10423390,Harvey Fierstein,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",Italy
675,0.8765769705911639,USWD10834892,High School Musical Cast,Just Wanna Be With You,Italy
676,0.8761367463824551,USWD10936993,Jenifer Lewis featuring the Pinnacle Gospel Choir,Dig a Little Deeper,Italy
677,0.8727497515249076,USWD11366363,Cast - Frozen,Frozen Heart,Italy
678,0.8696834377756012,USIR10400291,Counting Crows,Accidentally In Love,Italy
679,0.8682093036996575,USWD10423270,Paige O'Hara,Belle,Italy
680,0.8676674930976714,USWD11778853,Emma Watson,How Does A Moment Last Forever (Montmartre),Italy
681,0.866708171978966,USWD10527740,Gabriella Montez,When There Was Me And You,Italy
682,0.8662813384751286,USMAC0100119,Israel Kamakawiwo'ole,Over The Rainbow,Italy
683,0.864209602061087,USWD10834896,High School Musical Cast,We're All In This Together (Graduation Mix) - Original Version,Italy
684,0.8636456777457395,USWD10423197,Bruce Adler,Arabian Nights,Italy
685,0.8633320544151811,USWD11366377,Jonathan Groff,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",Italy
686,0.8624437931663728,USWD10220705,Phil Collins,You Will Be In My Heart,Italy
687,0.8615587837954923,USUM71510147,Ne-Yo,"Friend Like Me - From ""Aladdin""",Italy
688,0.861042988450675,USWD11778851,Adam Mitchell,Days In The Sun,Italy
689,0.8609149077921705,USWD11054838,Donna Murphy,"Mother Knows Best - From ""Tangled""/Soundtrack Version",Italy
690,0.8608179405640802,USWD10423200,Brad Kane,One Jump Ahead,Italy
691,0.8602339626363621,USWD11778850,Josh Gad,Gaston,Italy
692,0.8596198362179824,USWD10732973,Amy Adams,Happy Working Song - From ''Disney's Enchanted'',Italy
693,0.8589648046609454,USWD10110154,Peabo Bryson,"Whole New World (Aladdin's Theme) - From ""Aladdin""/Soundtrack Version",Italy
694,0.8588178997227687,USWD11778852,Emma Watson,Something There,Italy
695,0.8583793658965733,USWD10321113,Robby Benson,Something There,Italy
696,0.8530295591968344,USIR19902220,Smash Mouth,All Star,Italy
697,0.8519689930500649,USWD11569822,Lily James,A Dream Is a Wish Your Heart Makes,Italy
698,0.8498496826122378,USWD11677918,Marcy Harriell,More - Reprise - Outtake,Italy
699,0.8497802903062842,USWD10732099,Troy,Bet On It,Italy
700,0.8497504062490061,USWD10220442,Judy Kuhn,"Just Around The Riverbend - From ""Pocahantas""",Italy
701,0.8456227409077652,USWD10322240,Lea Salonga,Honor To Us All,Italy
702,0.8452014225985419,USQ4E1602403,Tori Kelly,"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack",Italy
703,0.8448640323113553,USWD11262963,Julie Fowlis,"Into The Open Air - From ""Brave""/Soundtrack",Italy
704,0.8431655931901559,USWD11038143,Demi Lovato,Wouldn't Change a Thing,Italy
705,0.8406974576019893,USWD10423475,Lillias White,The Gospel Truth I / Main Titles - Hercules,Italy
706,0.8355268593212907,USWD10527739,High School Musical Cast,Stick to the Status Quo - 『ハイスクール・ミュージカル』より,Italy
707,0.8343351653168993,USWD10110147,Christina Aguilera,Reflection - Pop Version,Italy
708,0.8320558285007665,USWD10527738,Troy,"What I've Been Looking For (Reprise) - From ""High School Musical""/Soundtrack Version",Italy
709,0.8314514658675571,USWD10732972,Amy Adams,"True Love's Kiss - From ""Enchanted""/ Soundtrack Version",Italy
710,0.8277784837900697,USWD10110094,Bill Shirley,Once Upon A Dream - From ''Walt Disney's Sleeping Beauty'',Italy
711,0.8275560150455504,USAM10200173,Bryan Adams,Here I Am,Italy
712,0.8254966286932294,USWD10527737,High School Musical Cast,What I've Been Looking For,Italy
713,0.8252838806950704,USWD10527109,Jodi Benson,Part Of Your World - From ''Disney's The Little Mermaid'',Italy
714,0.824533418408853,USWD10834899,High School Musical Cast,Walk Away - 『ハイスクール・ミュージカル: ザ・ムービー』より,Italy
715,0.8243498280001463,USWD11055017,Grace Potter,Something That I Want,Italy
716,0.8241208419397302,USHR10723196,Jonas Brothers,When You Look Me In The Eyes,Italy
717,0.8225421616681066,USWD11783601,Benjamin Bratt,Remember Me (Ernesto de la Cruz),Italy
718,0.821695522464527,USWD11778848,Kevin Kline,How Does A Moment Last Forever (Music Box) - ミュージックボックス・バージョン / 『美女と野獣』より,Italy
719,0.8195094497202607,USWD10732976,Carrie Underwood,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",Italy
720,0.8193192371690782,USWD11054901,Mandy Moore,"Healing Incantation - From ""Tangled""/Soundtrack Version",Italy
721,0.8187430813681558,USWD10834894,High School Musical Cast,Scream,Italy
722,0.817748892034779,USQ4E1602400,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Italy
723,0.8173440118667921,USWD10936984,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",Italy
724,0.8163005256449136,USWD10730751,Rob Thomas,Little Wonders,Italy
725,0.8162662714475981,USWD10220401,Jesse Corti,Gaston,Italy
726,0.8149680656559003,USWD10220406,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",Italy
727,0.814240143098356,USHR10823924,Jonas Brothers,Lovebug,Italy
728,0.8133115313903495,USWD10321079,Jodi Benson,"Part Of Your World (Reprise) (from ""The Little Mermaid"") - From ""The Little Mermaid""/ Soundtrack Version",Italy
729,0.8133103963434691,USWD10527741,High School Musical Cast,Bop To The Top,Italy
730,0.8119940243691668,USWD11676303,Sabrina Carpenter,A Dream is a Wish Your Heart Makes/So This is Love,Italy
731,0.8118503622313261,USWD10834897,High School Musical Cast,High School Musical,Italy
732,0.809981809938115,USWD10423140,Phil Collins,Two Worlds,Italy
733,0.8090694689388012,USWD10731999,Zac Efron,"What Time Is It - From ""High School Musical 2""/Soundtrack Version",Italy
734,0.8068274306575771,USWD11778849,Emma Watson,Belle (Reprise),Italy
735,0.8068039826381693,USWD10220404,Scatman Crothers,Ev'rybody Wants To Be A Cat,Italy
736,0.80635108084306,USWD10220402,Pat Carroll,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",Italy
737,0.8057194775479157,USWD10110149,Vanessa Williams,"Colors Of The Wind - From ""Pocahontas""/Soundtrack Version",Italy
738,0.805187810109535,USWD11569823,Helena Bonham Carter,Bibbidi-Bobbidi-Boo (The Magic Song),Italy
739,0.8050543850296247,USWD10834840,High School Musical Cast,A Night To Remember,Italy
740,0.8043669200364669,USWD11778857,Audra McDonald,Beauty and the Beast (Finale),Italy
741,0.8040129356300909,USWD11778856,Luke Evans,The Mob Song,Italy
742,0.8023145386737153,USQ4E1602401,Scarlett Johansson,"Set It All Free - From ""Sing"" Original Motion Picture Soundtrack",Italy
743,0.8022236731247825,USWD10936985,Dr. John,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",Italy
744,0.8013707737287561,USWD10321346,Jeremy Irons,"Be Prepared - From ""The Lion King"" / Soundtrack Version",Italy
745,0.8003716262322009,USUM71510152,Ariana Grande,"Zero To Hero - From ""Hercules""",Italy
746,0.8002758283378978,USWD10220295,Bill Lee,"Cruella De Vil - From ""101 Dalmatians""/ Soundtrack Version",Italy
747,0.79961021036244,USWD10527744,High School Musical Cast,I Can't Take My Eyes Off Of You,Italy
748,0.7990275827869094,USWD11783650,Anthony Gonzalez,Proud Corazón,Italy
749,0.7980229185597729,USWD10423203,Robin Williams,Friend Like Me - 『アラジン』より,Italy
750,0.7979742929086202,USQ4E1602393,Taron Egerton,"The Way I Feel Inside - From ""Sing"" Original Motion Picture Soundtrack",Italy
751,0.7975661162851893,USWD10321764,Louis Prima,I Wan'na Be Like You (The Monkey Song) - 『ジャングル・ブック』より,Italy
752,0.7968833375149404,USWD10732094,High School Musical Cast,Work This Out,Italy
753,0.7968328566887782,USWD10732101,High School Musical Cast,"All For One - From ""High School Musical 2""/Soundtrack Version",Italy
754,0.7963117123668296,USWD10732097,CHAD,"I Don't Dance - From ""High School Musical 2""/Soundtrack Version",Italy
755,0.7958647092805091,USWD10423141,Rosie O'Donnell,Trashin' The Camp,Italy
756,0.7957478072097844,USWD11038149,Demi Lovato,"This is Our Song - From ""Camp Rock 2: The Final Jam""",Italy
757,0.7947846001280692,USWD10321248,Lebo M.,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",Italy
758,0.7941658567135431,USWD10321765,Dick Van Dyke,Chim Chim Cher-ee,Italy
759,0.79406506075341,USWD10936990,Leon-Wooley,When We're Human (feat. Terence Blanchard),Italy
760,0.7936345335869202,USWD10732096,Sharpay Evans,HUMUHUMUNUKUNUKUAPUA'A - 『ハイスクール・ミュージカル2』より,Italy
761,0.7930621284736284,USHR10924483,Demi Lovato,Gift of a Friend,Italy
762,0.7919771241554852,USWD10423207,Jonathan Freeman,"Prince Ali (Reprise) - From ""Aladdin""/Soundtrack Version",Italy
763,0.7916251374814213,USWD10220458,Adriana Caselotti,"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",Italy
764,0.791470610453794,USWD10936372,Hannah Montana,He Could Be the One,Italy
765,0.7900086928295249,USWD10628673,Hannah Montana,The Best of Both Worlds,Italy
766,0.7897886386467624,USWD11366382,Christophe Beck,Vuelie,Italy
767,0.7897172413669619,USWD10936988,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,Italy
768,0.7891246571927762,USWD10527743,High School Musical Cast,We're All In This Together,Italy
769,0.7874294795669782,USWD11054840,Donna Murphy,Mother Knows Best - Reprise,Italy
770,0.787353436732331,USWD10110145,Elton John,Circle of Life,Italy
771,0.7867872320951431,USWD10321112,Ilene Woods,A Dream Is A Wish Your Heart Makes - Soundtrack,Italy
772,0.7866671492742584,USWD10220229,Paige O'Hara,Something There,Italy
773,0.7866559562250172,USWD10423913,Judy Kuhn,"Like Other Girls - From ""Mulan II""/Soundtrack Version",Italy
774,0.7863731871440218,USWD10423776,Chorus - The Lion King 2: Simba's Pride,One of Us,Italy
775,0.7862352393296836,USWD10834644,High School Musical Cast,Now Or Never,Italy
776,0.7857837818305761,USWD10732103,Sharpay Evans,You Are The Music In Me,Italy
777,0.7848804023702747,USWD11037948,Hannah Montana,Ordinary Girl,Italy
778,0.7838096079677256,USWD10937504,Christopher Wilde,Hero,Italy
779,0.7836182411000943,USHR10924540,Miley Cyrus,When I Look At You,Italy
780,0.7833614671884643,USWD11054837,Mandy Moore,"When Will My Life Begin - Reprise 1/From ""Tangled""/Soundtrack Version",Italy
781,0.7831801583517908,USWD11778845,Audra McDonald,Aria,Italy
782,0.7820811683077107,USWD10423481,Cheryl Freeman,A Star Is Born,Italy
783,0.781104446485638,USWD11677917,Marcy Harriell,More - Outtake,Italy
784,0.7799692086321541,USWD11571325,Dove Cameron,If Only,Italy
785,0.7799258312499481,USWD10834895,High School Musical Cast,Senior Year Spring Musical,Italy
786,0.7777792567852002,USWD11048341,Hannah Montana,I'll Always Remember You,Italy
787,0.7762152677952481,USWD10935873,Miley Cyrus,Hoedown Throwdown,Italy
788,0.7756789212838674,USWD11054900,Mandy Moore,When Will My Life Begin (Reprise 2),Italy
789,0.775514417167703,USWD10732093,Sharpay Evans,"Fabulous - From ""High School Musical 2""/Soundtrack Version",Italy
790,0.7752981562615283,USRC11601593,Anna Kendrick,Get Back Up Again,Italy
791,0.7751952207040749,USWD11783649,Anthony Gonzalez,Remember Me (Reunion),Italy
792,0.7709818067593402,USQ4E1602410,Tori Kelly,"Don't You Worry 'Bout A Thing - Acoustic Version / From ""Sing"" Original Motion Picture Soundtrack",Italy
793,0.7707811574798666,USWD10423480,Danny DeVito,One Last Hope,Italy
794,0.7701773438466973,USWD10321078,Daughters of Triton,"Daughters of Triton - From ""The Little Mermaid""/Soundtrack Version",Italy
795,0.7701186046147446,USQ4E1602399,Nick Kroll,"Shake It Off - From ""Sing"" Original Motion Picture Soundtrack",Italy
796,0.7684444796494003,USWD10935869,Hannah Montana,You'll Always Find Your Way Back Home,Italy
797,0.7666888889243524,USWD10834893,Zac Efron,The Boys Are Back,Italy
798,0.7663484560049391,USWD10210157,Billy Crystal,If I Didn't Have You - 『モンスターズ・インク』より,Italy
799,0.7659790297739284,USWD10322467,Phil Collins,No Way Out (Theme from Brother Bear),Italy
800,0.7654491084610222,USWD10527946,Various Artists,Start Of Something New,Italy
801,0.7645045053726457,USWD10423205,Robin Williams,Prince Ali,Italy
802,0.7624932241052104,USWD11783646,Anthony Gonzalez,The World Es Mi Familia,Italy
803,0.7622916885493987,USWD10527945,B5,Get'cha Head In The Game,Italy
804,0.7621302721953589,USWD10210262,A*Teens,"Can't Help Falling In Love - From ""Lilo & Stitch""/Soundtrack Version",Italy
805,0.7615321887102116,USWD10110113,Lyle Lovett,"You've Got A Friend In Me - From ""Toy Story""/Duet",Italy
806,0.7602632101626289,USWD10423202,Brad Kane,One Jump Ahead (Reprise),Italy
807,0.7595872454682229,USQ4E1602409,Jennifer Hudson,"Hallelujah - Duet Version / From ""Sing"" Original Motion Picture Soundtrack",Italy
808,0.7587790515189987,USWD10321898,The Dwarf Chorus,Heigh-Ho,Italy
809,0.7585928451550661,USWD10527947,High School Musical Cast,Breaking Free - Karaoke Instrumental,Italy
810,0.7584838914306868,USWD10628831,Sheryl Crow,Real Gone,Italy
811,0.7575971691757403,USWD10833741,Cast Of Camp Rock,We Rock,Italy
812,0.7574750058314481,USRC16406215,Julie Andrews,Do-Re-Mi,Italy
813,0.7572381090652966,USWD11570416,Randy Newman,You've Got a Friend in Me - Remastered 2015,Italy
814,0.7558472111424313,USWD11677995,Christopher Jackson,"Where You Are - From ""Vaiana""",Italy
815,0.7555355398478971,USWD10936991,Jim Cummings,Gonna Take You There (feat. Terrance Simien on Accordion),Italy
816,0.7551174898034982,USSM10803009,The Fray,You Found Me,Italy
817,0.7543525254062635,USWD11366064,Alex G,Disney Classics Medley,Italy
818,0.7528322833903447,USWD10936994,Anika Noni Rose,"Down in New Orleans (Finale) - From ""The Princess and the Frog""/Soundtrack Version",Italy
819,0.7528181850917054,USWD10834898,High School Musical Cast,Just Getting Started,Italy
820,0.7518146621179903,USWD10423291,Phil Harris,Thomas O'Malley Cat,Italy
821,0.7513375417775452,USWD10936992,Jim Cummings,"Ma Belle Evangeline - From ""The Princess and the Frog""/Soundtrack Version",Italy
822,0.7512209318718587,USEE10800667,Jason Mraz,I'm Yours,Italy
823,0.7511720882536344,USRC11601594,Anna Kendrick,The Sound Of Silence,Italy
824,0.7509223005879788,USWD10220003,Cliff Edwards,When You Wish Upon a Star,Italy
825,0.750826314718596,USWD11782620,Idina Menzel,When We're Together,Italy
826,0.7507722624359284,USWD10833809,Jonas Brothers,Play My Music,Italy
827,0.749088434658506,USWD10834839,High School Musical Cast,I Want It All,Italy
828,0.7482253028271526,USWD10937070,Anika Noni Rose,Down In New Orleans,Italy
829,0.7479739592955732,USRE19600337,Rusted Root,Send Me On My Way,Italy
830,0.7478741756274802,USWD11779891,Jordan Fisher,Happily Ever After - Full Version,Italy
831,0.7474746290741746,USCJY0803263,Taylor Swift,Crazier,Italy
832,0.7447985618119775,USWD10936655,Ilene Woods,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",Italy
833,0.7445393663319301,USMAC9300084,"Israel ""IZ"" Kamakawiwoole",Over The Rainbow/What A Wonderful World,Italy
834,0.743988562503147,USQ4E1602402,Seth MacFarlane,"My Way - From ""Sing"" Original Motion Picture Soundtrack",Italy
835,0.7439446963284998,USWD11783811,Gael Garcia Bernal,Recuérdame (Arrullo),Italy
836,0.743823849137819,USWD10423267,Paige O'Hara,Belle Reprise - Soundtrack,Italy
837,0.7436197494827055,USWD10937509,Christopher Wilde,Hero - Unplugged,Italy
838,0.7426451937502541,USWD10423424,The Cast of ''Pocahontas'',Steady As the Beating Drum,Italy
839,0.7393769149160085,USWD11038141,Cast Of 'Camp Rock 2',Can't Back Down,Italy
840,0.7390731883926966,USWD11038145,Demi Lovato,You're My Favorite Song,Italy
841,0.7387379978401064,USWD10629558,Ashley Tisdale,Kiss the Girl,Italy
842,0.7384739294870498,USEE11100768,Jason Mraz,I Won't Give Up,Italy
843,0.7383842203888735,USWD11778844,Alan Menken,Main Title: Prologue Pt. 1,Italy
844,0.7380856446513993,USWD10423911,Mulan,"Lesson Number One - From ""Mulan II""/Soundtrack Version",Italy
845,0.7378801659132688,GBUM70600345,Snow Patrol,Chasing Cars,Italy
846,0.7376809173364646,USWD11778846,Alan Menken,Main Title: Prologue Pt. 2,Italy
847,0.737476478390492,USWD10423477,Lillias White,The Gospel Truth III,Italy
848,0.7352408018885388,USL2S0920651,Rascal Flatts,Bless the Broken Road - Acoustic,Italy
849,0.7318475968679976,USWD10220695,Ed Motta,Estranhos Como Eu (Stranger Like Me),Italy
850,0.7315847207910716,USWD10423445,Jon Secada,"If I Never Knew You - End Title / From ""Pocahontas"" / Soundtrack Version",Italy
851,0.7309460865644205,USWD10220434,Lebo M.,He Lives in You,Italy
852,0.7302195722850731,USHR10622325,Plain White T's,Hey There Delilah - Bonus Track,Italy
853,0.7299107073571602,USWD10321342,Evan Saucedo,The Morning Report,Italy
854,0.7298393241375509,USHR10421324,Jesse McCartney,Beautiful Soul,Italy
855,0.7297909063045058,USWD10110109,Randy Newman,Strange Things,Italy
856,0.7289163249699564,USWD10937506,Christopher Wilde,What You Mean to Me,Italy
857,0.7286132170247616,USWD10423059,Chorus - Sleeping Beauty,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",Italy
858,0.7284672637091868,USWD11038113,Randy Newman,We Belong Together,Italy
859,0.7283903903866664,USSM10411310,Michael Bolton,Go the Distance,Italy
860,0.728013938744282,USUM71510168,We Love Disney Artists,It's A Small World,Italy
861,0.7277737643868629,USWD10937505,Anna Margaret,Something About the Sunshine,Italy
862,0.7273248692362542,USWD10220408,Si and Am,The Siamese Cat Song,Italy
863,0.7271222005762468,USWD11783813,Luis Ángel Gómez Jaramillo,Recuérdame (Reencuentro),Italy
864,0.7250355389824246,USDW10110179,Rufus Wainwright,Hallelujah,Italy
865,0.7247014015296989,USWD11676133,Bill Murray,The Bare Necessities,Italy
866,0.7240345582956664,USWD10322008,David Ogden Stiers,The Bells of Notre Dame - 『ノートルダムの鐘』より,Italy
867,0.7238871632018066,USRC10800301,Kings of Leon,Use Somebody,Italy
868,0.7229841346465002,USWD10322083,Phil Collins,"Look Through My Eyes - From ""Brother Bear""/Soundtrack Version",Italy
869,0.7229062819688679,USWD10423268,Chorus - Beauty And the Beast,The Mob Song - 『美女と野獣』より,Italy
870,0.7228120867273746,CAM460418817,TMC Movie Tunez,"Friend Like Me (From ""Aladdin"")",Italy
871,0.7224548416513732,CAC229700120,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",Italy
872,0.7215744259050892,GBAAN7100062,Yusuf / Cat Stevens,The Wind,Italy
873,0.721501139846389,USWD10527736,Troy,Get'cha Head In The Game,Italy
874,0.7214728352168212,USWD11469080,Fall Out Boy,Immortals,Italy
875,0.7213718112979367,GBAAN6600008,The Spencer Davis Group,Gimme Some Lovin' - Single Mix,Italy
876,0.7213523793827026,USAM10200187,Bryan Adams,I Will Always Return - Soundtrack Version,Italy
877,0.7201524706362396,USEE10800806,Jason Mraz,Lucky,Italy
878,0.7199184818086456,USWD10210240,Heidi Mollenhauer,God Help the Outcasts,Italy
879,0.7198302754828141,USWD10423930,Jump5,"Aloha, E Komo Mai - From ""Lilo & Stitch: The Series""",Italy
880,0.7193892720908137,USQ4E1602397,Sing Cast,"Auditions - From ""Sing"" Original Motion Picture Soundtrack",Italy
881,0.7190580011308793,USWD10423001,Verna Felton,Bibbidi-Bobbidi-Boo,Italy
882,0.7189154562118542,USWD10936376,Hannah Montana,If We Were A Movie,Italy
883,0.7183398376195682,USQ4E1602394,Seth MacFarlane,"Let’s Face The Music And Dance - From ""Sing"" Original Motion Picture Soundtrack",Italy
884,0.7181623333233997,USWD10423775,Liz Callaway,Upendi,Italy
885,0.7181340603257407,USMO16700534,Marvin Gaye,Ain't No Mountain High Enough,Italy
886,0.7180244758923721,USWD11155812,Adam Hicks,"Determinate - From ""Lemonade Mouth""",Italy
887,0.7179290022511121,USWD10220413,Pearl Bailey,Best Of Friends,Italy
888,0.7177988267713746,USWD11469064,Samuel E. Wright,Kiss the Girl - Remastered 2014,Italy
889,0.7176076169428558,USWD11779699,Dove Cameron,Space Between,Italy
890,0.7172015139577497,USQX90900224,Glee Cast,Don't Stop Believin' (Glee Cast Version),Italy
891,0.7131820150571558,USUM71510149,Jessie J,"Part Of Your World - From ""The Little Mermaid""",Italy
892,0.7123734536581116,USWD10220698,Ed Motta,No Meu Coração Você Vai Sempre Estar (You Will Be In My Heart),Italy
893,0.7117504541916998,USWD10210162,Danny Elfman,What's This? - 『ナイトメアー・ビフォア・クリスマス』より,Italy
