,track_artist,country_name,isrc,region,saves,saves_perc,skips,skips_perc,streams,track_title,users,days_on_playlist,playlist_uri,scores,artist,title,seed_playlist_uri
1796,,,USWD10110147,,,,,,,,,,,0.8116322733521584,Christina Aguilera,Reflection - Pop Version,LatAm
1797,,,USCJY0803328,,,,,,,,,,,0.8114575556838619,Taylor Swift,You Belong With Me,LatAm
1798,,,USWD11778857,,,,,,,,,,,0.8110594642964871,Audra McDonald,Beauty and the Beast (Finale),LatAm
1799,,,USWD11678037,,,,,,,,,,,0.8099630977197175,Rubén Albarrán,Saber volver - Final,LatAm
1800,,,USWD11778849,,,,,,,,,,,0.8098641903750795,Emma Watson,Belle (Reprise),LatAm
1801,,,USWD10937504,,,,,,,,,,,0.8091776182661075,Christopher Wilde,Hero,LatAm
1802,,,USWD10110149,,,,,,,,,,,0.8087099903252617,Vanessa Williams,"Colors Of The Wind - From ""Pocahontas""/Soundtrack Version",LatAm
1803,,,USWD10423776,,,,,,,,,,,0.807957644869154,Chorus - The Lion King 2: Simba's Pride,One of Us,LatAm
1804,,,USWD11676133,,,,,,,,,,,0.8073781649030245,Bill Murray,The Bare Necessities,LatAm
1805,,,USWD10321898,,,,,,,,,,,0.8065452891205285,The Dwarf Chorus,Heigh-Ho,LatAm
1806,,,USWD10936984,,,,,,,,,,,0.8064645437253171,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",LatAm
1807,,,USWD11055527,,,,,,,,,,,0.8054820786344551,Danna Paola,Cuándo empezaré a vivir,LatAm
1808,,,USWD11037948,,,,,,,,,,,0.8053947323183043,Hannah Montana,Ordinary Girl,LatAm
1809,,,USWD10732976,,,,,,,,,,,0.8053088514481127,Carrie Underwood,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",LatAm
1810,,,USUM71510152,,,,,,,,,,,0.8050198638619357,Ariana Grande,"Zero To Hero - From ""Hercules""",LatAm
1811,,,USWD10423481,,,,,,,,,,,0.8026955150788235,Cheryl Freeman,A Star Is Born,LatAm
1812,,,USWD10936372,,,,,,,,,,,0.8020772904766161,Hannah Montana,He Could Be the One,LatAm
1813,,,USWD10834839,,,,,,,,,,,0.8020644320408206,High School Musical Cast,I Want It All,LatAm
1814,,,USWD10423205,,,,,,,,,,,0.8018889255272083,Robin Williams,Prince Ali,LatAm
1815,,,USWD10628673,,,,,,,,,,,0.801495334383962,Hannah Montana,The Best of Both Worlds,LatAm
1816,,,USHR10924483,,,,,,,,,,,0.8014130711125811,Demi Lovato,Gift of a Friend,LatAm
1817,,,USWD10730751,,,,,,,,,,,0.8013897417341296,Rob Thomas,Little Wonders,LatAm
1818,,,USMO16700534,,,,,,,,,,,0.8009856054953942,Marvin Gaye,Ain't No Mountain High Enough,LatAm
1819,,,USQ4E1602394,,,,,,,,,,,0.8004792550588327,Seth MacFarlane,"Let’s Face The Music And Dance - From ""Sing"" Original Motion Picture Soundtrack",LatAm
1820,,,USCJY0803263,,,,,,,,,,,0.8000651530821311,Taylor Swift,Crazier,LatAm
1821,,,USWD11054900,,,,,,,,,,,0.799056268676653,Mandy Moore,When Will My Life Begin (Reprise 2),LatAm
1822,,,USWD11782620,,,,,,,,,,,0.7973832173765165,Idina Menzel,When We're Together,LatAm
1823,,,USWD10423913,,,,,,,,,,,0.7946759021897609,Judy Kuhn,"Like Other Girls - From ""Mulan II""/Soundtrack Version",LatAm
1824,,,USWD10936988,,,,,,,,,,,0.7943593294852263,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,LatAm
1825,,,USWD10110109,,,,,,,,,,,0.7941959206192337,Randy Newman,Strange Things,LatAm
1826,,,USWD11570416,,,,,,,,,,,0.7934325868238147,Randy Newman,You've Got a Friend in Me - Remastered 2015,LatAm
1827,,,USWD11779891,,,,,,,,,,,0.7924394432645654,Jordan Fisher,Happily Ever After - Full Version,LatAm
1828,,,USWD10423480,,,,,,,,,,,0.7920952868309004,Danny DeVito,One Last Hope,LatAm
1829,,,GBAAN7100062,,,,,,,,,,,0.790685689781054,Yusuf / Cat Stevens,The Wind,LatAm
1830,,,USWD11468624,,,,,,,,,,,0.7866448776084773,Disney's Circle of Stars,"Do You Want to Build a Snowman? - From ""Frozen""",LatAm
1831,,,USWD10936992,,,,,,,,,,,0.7860650184229975,Jim Cummings,"Ma Belle Evangeline - From ""The Princess and the Frog""/Soundtrack Version",LatAm
